"name","mean","std","min","max"
"SOM->Polychaetes",2.90866213322672,0.308211397173284,1.16244953260165,5.64007968655044
"Benthos->Polychaetes",3.17497833178345,0.848470796907955,0.123530857329671,13.6528664690908
"Phyto->Others",0.00397688144498984,0.00166244363221449,0.000557432044551478,0.0109147103038487
"Zoo->Others",16.0723059230883,1.44327527419114,10.1741741835012,22.2333959949988
"SPOM->Others",3.40643507285764,0.38104146273567,1.19271334411431,4.76922378548977
"SOM->Others",47.0591268285829,4.66843831004013,33.9403764910428,67.5197885888976
"Benthos->Others",22.1756459211863,3.12266867123603,0.0161944772567359,68.968195493875
"Phyto->Export",63.8410397895242,2.02064869030129,51.0296092838452,67.0492453024872
"Zoo->Export",7.79245048334446,1.02885942369711,1.26810511884178,9.95312741961123
"Fish->Export",0.168395751129593,0.0460241377152131,0.00398665861388878,0.347331878625749
"Jelly->Export",1.47238806901817,0.827533490041831,0.000862352518860909,3.06917953904439
"Benthos->Export",45.4373502872347,13.3005974458769,1.47895907772897,159.639387835462
