"","flow","mean","std","minimum","maximum"
"260","CARPOLPC->OPHIUR",0.00261479062375334,0.00244621818377903,1.00893480664711e-07,0.0211056917129121
"261","SUSWOR->OPHIUR",0.00501372056139275,0.00471994795685221,1.92684013954059e-07,0.040608005753126
"262","SUSBIV->OPHIUR",0.000772114271784269,0.000701332806100356,2.95968900511164e-09,0.00517240590669957
"263","HSUDEBI->OPHIUR",0.00575750319677712,0.00550494470975735,1.04947860102157e-06,0.0432175659254027
"264","SUDEBI->OPHIUR",0.00799852917805929,0.00727980919125815,7.61416382524266e-07,0.0583822434314885
"265","BROGAS->OPHIUR",0.00186033917381597,0.00165243536776137,6.09453275339165e-09,0.0118465724970511
"266","SUSGAS->OPHIUR",0.000185542419239336,0.000165433286622357,4.07907031789386e-08,0.00112413251683134
"267","SOM->OPHIUR",0.0220972795096618,0.00678226683021488,0.000751453178930885,0.0490135066254659
"268","SPOM->OPHIUR",0.00896295974716246,0.0081704445715088,1.89971506331377e-07,0.0553535050712009
"269","SOM->ECHCOR",16.3308647880362,1.23296597095294,13.6194375005996,21.0074339560334
"270","SOM->DETPOL",1.24265684862697,0.0861783494485518,0.987073291050974,1.52727314086018
"271","DETPOL->NEPHTY",0.210570215170894,0.0719222396937522,0.00482902176173061,0.525977092804665
"272","NEPHTY->NEPHTY",0.193461253998548,0.0713173628444262,0.000297645925667944,0.457042993336032
"273","CARPOLP->NEPHTY",0.000294744647925965,0.000268505934557307,2.64921077124114e-08,0.00208752394569149
"274","CARPOLC->NEPHTY",0.000128336330411605,0.000119521600337517,3.76180540998687e-08,0.00101806332537892
"275","CARPOLPC->NEPHTY",0.00639785057874508,0.0054953240950048,1.08191691918549e-06,0.0338780125176179
"276","SUSWOR->NEPHTY",0.0193595003248966,0.0163743247813817,8.368115132295e-07,0.113438616094063
"277","SUSBIV->NEPHTY",0.000890618229526183,0.000781890078835611,8.49121219972188e-09,0.00587308278796893
"278","HSUDEBI->NEPHTY",0.0150150236601395,0.0127623613056765,3.73450986926977e-07,0.0826127358991292
"279","SUDEBI->NEPHTY",0.319331873532821,0.123182287703342,0.00396762748614269,0.773433603638858
"280","SOM->NEPHTY",0.288528099614561,0.0785762891533738,0.0346992128465545,0.668567664266646
"281","DETPOL->CARPOLP",0.00134606770372352,0.00105855769588818,1.20466730012866e-07,0.00613672688673635
"282","NEPHTY->CARPOLP",0.00137178549159676,0.00110346244140389,7.8467330815091e-08,0.0064027782812818
"283","CARPOLP->CARPOLP",0.000258994055293164,0.00024220099760641,1.92835573581665e-08,0.00196890286209751
"284","CARPOLC->CARPOLP",0.000121383039750888,0.000113831634895366,2.6579457355918e-09,0.000955578105990214
"285","CARPOLPC->CARPOLP",0.00135496114457421,0.00112385526739958,1.86271930313174e-07,0.00695016578363445
"286","SUSWOR->CARPOLP",0.00235463097127028,0.00192868040982706,1.51469079628587e-07,0.0110238142624291
"287","SOM->CARPOLP",0.00322416115577884,0.000996065352955024,0.000241200683272261,0.00570885835923468
"288","CUMACE->CARPOLC",0.000284806400842785,0.000241574439034241,3.70020656043131e-08,0.00157910833593696
"289","ISOPOD->CARPOLC",0.000190473241779534,0.00016225934716341,1.91955557245048e-08,0.000999071128865729
"290","DETAMP->CARPOLC",0.000439500020011119,0.000365153251432232,4.82591184825198e-08,0.00216082072918151
"291","DPAMP->CARPOLC",0.000440634309779811,0.000374411471937513,6.84666691658206e-08,0.00234946503697519
"292","DETSHR->CARPOLC",0.00325291160335746,0.000585615267393788,0.00121274781498673,0.00494951553354758
"293","SOM->CARPOLC",0.000157629260459424,0.000130366111497564,7.7040354276147e-09,0.000799547119663566
"294","CUMACE->CARPOLPC",0.00170827239319887,0.00151561546116731,2.52069925130807e-07,0.0100184751299973
"295","ISOPOD->CARPOLPC",0.00158234719394234,0.0014289015427817,2.24123106187681e-08,0.0117700178912197
"296","DETAMP->CARPOLPC",0.0144684627423799,0.0127477009979144,2.28384932611701e-06,0.0846256496238353
"297","DPAMP->CARPOLPC",0.00315938825212133,0.00282064316778196,4.53236245881311e-08,0.0195566866839115
"298","DETSHR->CARPOLPC",0.0145708664800598,0.0122113314994552,4.50585179195964e-07,0.0778018804467252
"299","DETPOL->CARPOLPC",0.0123634635732855,0.00974262425903714,4.31505149223188e-07,0.0547674913258772
"300","NEPHTY->CARPOLPC",0.0128907073053941,0.0102272456959109,2.49589444743792e-07,0.0600503963026574
"301","CARPOLP->CARPOLPC",0.00029903146354098,0.000267118519089564,6.58547344957513e-08,0.00203229219053946
"302","CARPOLC->CARPOLPC",0.000127489994527423,0.000115916228644151,1.62573590267817e-08,0.0010008446729425
"303","CARPOLPC->CARPOLPC",0.00493061608495389,0.00441019055465014,5.995939745899e-07,0.033823640543553
"304","SUSWOR->CARPOLPC",0.0117493528769489,0.0104842664790644,1.96001539734816e-06,0.0758675865937167
"305","SOM->CARPOLPC",0.0530522249321764,0.0137797788626701,0.0095689844976876,0.0973262093472799
"306","ZOOPLANKT->SUSWOR",0.0413045665116909,0.0214600110131523,2.54397748997437e-05,0.149957405186153
"307","PHYTOPLANKT->SUSWOR",0.179532117036243,0.030462832008287,0.0834892339866577,0.327550538551396
"308","SPOM->SUSWOR",0.0643336146182647,0.0296735608152108,7.06189172668926e-05,0.188941796298454
"309","ZOOPLANKT->SUSBIV",0.00406280806634832,0.00255521286029973,6.98229820223981e-07,0.0113510435832136
"310","PHYTOPLANKT->SUSBIV",0.00996535150971025,0.0022374803664878,0.00378373910760546,0.0162680619272642
"311","SPOM->SUSBIV",0.00533093499985915,0.00335239130645178,9.50763619254981e-07,0.0153259678483632
"312","PHYTOPLANKT->HSUDEBI",0.122592660944462,0.0330266515206852,0.0417094247594028,0.274678151011164
"313","SOM->HSUDEBI",0.0715567064942596,0.0377024786972694,2.31120061525706e-05,0.25102533203494
"314","SPOM->HSUDEBI",0.016027256837222,0.00827914986433908,2.01695575090255e-06,0.0493328996778487
"315","ZOOPLANKT->SUDEBI",0.209253808326184,0.103525953065457,0.00030533719397785,0.573354291608961
"316","PHYTOPLANKT->SUDEBI",1.96967809005747,0.460430232124369,0.586800156024648,3.66134682296386
"317","SOM->SUDEBI",0.221967718230118,0.188844700201626,1.18416803178843e-05,1.09585237388749
"318","SPOM->SUDEBI",0.150845062430216,0.0852996025006445,0.000169970482304254,0.482386839074234
"319","SOM->BROGAS",0.034351621132387,0.00778806982014394,0.0135504683024979,0.0606306224806779
"320","PHYTOPLANKT->SUSGAS",0.00148537192635952,0.000334714400340289,0.000623429482935344,0.00235062034099159
"321","SPOM->SUSGAS",0.0024315334378871,0.000547922888228279,0.00102054546543232,0.00384793323992189
"322","GOBIFO->SEPATL",0.000314555890838737,0.000283264805073134,1.214129362586e-09,0.00200749383224269
"323","CUMACE->SEPATL",0.00138968214390526,0.00126277016699705,2.69172827500277e-08,0.00838318217820793
"324","ISOPOD->SEPATL",0.00118051449405784,0.00109760832995299,1.08856805289726e-08,0.00874004617457565
"325","DETAMP->SEPATL",0.00438005499535312,0.00379502067802725,3.34220174334984e-07,0.02722600782233
"326","DPAMP->SEPATL",0.00225581938748325,0.00209069033116143,6.15833071922105e-08,0.0160703511496596
"327","DETSHR->SEPATL",0.0080741537674005,0.00713122561945967,1.03248437755906e-06,0.0540715916828364
"328","SUDECR->SEPATL",0.00544167560145525,0.00459800043857845,1.77884913319574e-07,0.0321646383234115
"329","PAGURI->SEPATL",0.0120983673817391,0.00955454320608965,5.09217329326621e-07,0.0482479158581457
"330","CARNCR->SEPATL",0.015721230318383,0.00755550646151053,3.6805031747144e-06,0.0389861271180959
"331","ZOOPLANKT->SEPATL",0.0062685403355823,0.0053168116828767,3.30489765599379e-07,0.0373092713040322
"332","PHYTOPLANKT->ZOOPLANKT",74.8324129472219,0.31024004732507,73.8187897959661,75.8743254708582
"333","DIC->PHYTOPLANKT",249.999999999961,0,249.999999999961,249.999999999961
"334","SOM->SEDBAC",13.8341211821356,0.311937149139411,12.8870176883367,14.5623828507165
"335","SEDBAC->SOM",0.185725550374075,0.151221423426775,9.81988853291252e-05,0.971996563330912
"336","SPOM->WATBAC",34.3720661700707,0.378518965943573,33.0341873382881,35.5237076518882
"337","WATBAC->SPOM",0.293001905194183,0.237835994861375,7.41080778507046e-05,1.19968267632429
"338","CALLIO->SPOM",0.0270893196639409,0.00433111752755403,0.00613167672830266,0.0354303340167717
"339","CARANG->SPOM",0.00208298084047454,0.000649550446349179,0.000309884782289097,0.00365071883240573
"340","GADIFO->SPOM",0.0112923697733291,0.00141250456881284,0.00361870680236186,0.0136350585056811
"341","GOBIFO->SPOM",0.00740639169965593,0.000836193880504415,0.00177230812449965,0.00871862146347648
"342","MULLIF->SPOM",0.00204071175272052,0.000244756354526366,0.000788856362532129,0.00249485196222061
"343","COTTOI->SPOM",0.000510965541121862,6.1274019881643e-05,9.43977632782763e-05,0.000619872963365068
"344","PERCOI->SPOM",0.000500904626721647,6.67566617530767e-05,0.000105074428321778,0.000620461481339964
"345","SCORPA->SPOM",0.00360453920086499,0.000696641229534503,0.000469502678658599,0.00493228355228879
"346","AMMODY->SPOM",0.0029539003277952,0.000716301292131977,0.000593417172924645,0.00431866132824553
"347","PLEURO->SPOM",0.147304426899051,0.0235638902445728,0.0328349776245414,0.191430903520811
"348","JELLY->SPOM",1.5816101384189,0.269739854579204,0.92571901810189,2.43161259951113
"349","ZOOPLANKT->SPOM",0.231719695007583,0.177977682293033,2.41017367689593e-05,1.00738132056635
"350","PHYTOPLANKT->SPOM",58.3784674323226,0.145722292514907,57.9515757148526,58.8043083921368
"351","SPOM->SOM",23.511393820573,0.585610543045833,21.9366166413878,24.9587558116747
"352","CUMACE->SOM",0.019951160811216,0.00698966342982493,0.00360037015295521,0.0340070709773659
"353","CALLIA->SOM",0.00173850341566521,0.000827153093684435,0.000229950648583686,0.00432030315215505
"354","ISOPOD->SOM",0.0105563495358736,0.00358462373376565,0.00404907806772797,0.0347728491933955
"355","DETAMP->SOM",0.0988558703700678,0.0300190663171117,0.0257632574727384,0.31553056798328
"356","DPAMP->SOM",0.0243818892364669,0.00957301256841455,0.00775186540031405,0.067221759231633
"357","DETSHR->SOM",0.129916665094909,0.0473927511194133,0.0314221736313464,0.386691228275634
"358","SUDECR->SOM",3.511709787995,0.390248502163489,2.25172379666453,4.67396297259895
"359","PAGURI->SOM",0.149994197655302,0.055076652645761,0.0303237909623495,0.439400167148357
"360","CARNCR->SOM",0.240835575748601,0.0811393420230643,0.0514375968910062,0.663031032937957
"361","ASTRUB->SOM",2.05013606651382,0.304004628873572,1.44398034000603,3.33426800157494
"362","OPHIUR->SOM",0.0501972189116357,0.0088860715766563,0.012094879215004,0.0670344473760863
"363","ECHCOR->SOM",4.24064568208089,0.632590534178515,3.11149249530808,6.73833085848129
"364","DETPOL->SOM",0.509128060887767,0.0850125730254498,0.246866689247861,0.782449593098206
"365","NEPHTY->SOM",0.312066873405457,0.0840430381708254,0.157119161671617,0.891795685407796
"366","CARPOLP->SOM",0.005173868657133,0.0016060021825376,0.00095825693623747,0.00810883943765185
"367","CARPOLC->SOM",0.00249930095377442,0.000722300271008524,0.000465398149052966,0.00372531392485312
"368","CARPOLPC->SOM",0.0676047753976009,0.0210422136928295,0.0121240451462356,0.109105808366189
"369","SUSWOR->SOM",0.119801732087977,0.0426011019520744,0.0285068914418572,0.294649541927974
"370","SUSBIV->SOM",0.00941299255029947,0.00368986935890997,0.00165096423977093,0.0173707441264301
"371","HSUDEBI->SOM",0.0878143982137929,0.0337351462620941,0.0217627335511493,0.227925616692437
"372","SUDEBI->SOM",1.35889228440286,0.311468798699614,0.396496742142924,2.57545652200536
"373","BROGAS->SOM",0.0146658533109512,0.00687722931516297,0.00327021134888149,0.0363084149041972
"374","SUSGAS->SOM",0.00182562652319227,0.000784634817116562,0.000369006725129219,0.0037094939168799
"375","SEPATL->SOM",0.0303422960982448,0.0088583352294191,0.00545786341073653,0.0500480434496248
"376","CALLIO->DIC",0.00665750211817495,0.000431130159511255,0.00428707665736299,0.00712498103147621
"377","CARANG->DIC",0.000666123912562046,6.69529714602082e-05,0.00045012858343054,0.000749997162749844
"378","GADIFO->DIC",0.00263782397010498,0.000108421407296614,0.00187563261494978,0.00274998333065258
"379","GOBIFO->DIC",0.00169162188907221,5.62087813709303e-05,0.00132442579787263,0.00174999889156627
"380","MULLIF->DIC",0.00047527298454718,2.33301308618286e-05,0.000338350770198471,0.000499996617003935
"381","COTTOI->DIC",0.000118862477752775,5.83195021879688e-06,7.62193809844673e-05,0.000124999414306102
"382","PERCOI->DIC",0.000118425091264346,6.17531664733569e-06,7.87930323548105e-05,0.00012499905506677
"383","SCORPA->DIC",0.000925039869265066,6.83141263648324e-05,0.000600851397999438,0.000999991709021002
"384","AMMODY->DIC",0.000806026356192867,6.14211199752817e-05,0.000526064155761134,0.000874982342641667
"385","PLEURO->DIC",0.0362074557725087,0.00234914252829756,0.0236220067215901,0.0387498570093125
"386","JELLY->DIC",1.14615115082084,0.134201127332256,0.797566046031047,1.32899197779107
"387","CUMACE->DIC",0.00633008782726051,0.000492941119052662,0.00414344004267956,0.00687488410177652
"388","CALLIA->DIC",0.00074299539351251,9.37630447113668e-05,0.000525060746865901,0.000874961981306595
"389","ISOPOD->DIC",0.00658050983144981,0.000579634299614359,0.00436846436380437,0.0072499931230363
"390","DETAMP->DIC",0.056992437279957,0.00636568666730977,0.0391596809436004,0.0652491307406581
"391","DPAMP->DIC",0.0124139494249893,0.00114055410236676,0.00827042622474693,0.0137498819100582
"392","DETSHR->DIC",0.0673414566596652,0.00856952470246663,0.0478507948688944,0.0797486976369816
"393","SUDECR->DIC",0.865939173609354,0.056861343257183,0.602786971652273,0.955596062361322
"394","PAGURI->DIC",0.0774878432136483,0.00978145698795439,0.055106377627626,0.0917488657323598
"395","CARNCR->DIC",0.119947201633364,0.0154598125449778,0.0877664226910136,0.146244629601505
"396","ASTRUB->DIC",1.90903404602007,0.165836497101299,1.36838428800536,2.27499769726153
"397","OPHIUR->DIC",0.0125784815443142,0.000843739568260909,0.00846692594616456,0.0134999742845491
"398","ECHCOR->DIC",6.17886190114721,0.281222391361403,5.78294642353555,7.42923341591659
"399","DETPOL->DIC",0.259995481385428,0.0297589241464137,0.187763983365166,0.312869604406085
"400","NEPHTY->DIC",0.286555060446075,0.0366758233556857,0.223464017509444,0.372318389865462
"401","CARPOLP->DIC",0.00153117007854509,8.7993210585448e-05,0.00100076730604023,0.00162499220810905
"402","CARPOLC->DIC",0.000710661247269188,3.72146742698155e-05,0.000468975084793004,0.000749996566740646
"403","CARPOLPC->DIC",0.0203918624620575,0.00154991071619533,0.013287529512328,0.0221247235518284
"404","SUSWOR->DIC",0.0551891712877489,0.00585621065192944,0.0375030747539183,0.0624984284106079
"405","SUSBIV->DIC",0.00320354204460755,0.000262030684827339,0.00210874612531888,0.00349986471797705
"406","HSUDEBI->DIC",0.0410190674741138,0.00433669258154972,0.0279037817400645,0.0464997533332649
"407","SUDEBI->DIC",0.444079803029766,0.0570471042160804,0.322656202924336,0.537624461510231
"408","BROGAS->DIC",0.00655105547120896,0.000673785216779907,0.00443245148204523,0.00737499947677954
"409","SUSGAS->DIC",0.000680149066228144,6.09698949934422e-05,0.000450111606147016,0.000749973047970916
"410","SEPATL->DIC",0.0090633790999901,0.000880684364748308,0.00607706939272832,0.0101249039906256
"411","SEDBAC->DIC",7.6477472317141,0.172030048667524,7.10554981946265,8.08273171184334
"412","WATBAC->DIC",19.3615164374488,0.36026391284083,18.2748466876735,20.6152151717307
"413","ZOOPLANKT->DIC",35.1902709579193,0.315547563374824,34.1002129624665,36.1787401033508
"414","CALLIO->EXP",0.0116260665551383,0.00224610364563849,0.000918213783693545,0.0162922534697064
"415","CARANG->EXP",0.000534580739478418,0.000350492638530057,1.75118132133881e-07,0.00166227796850645
"416","GADIFO->EXP",0.000576780000137784,0.000519819652148699,9.95774673063605e-08,0.00408132535294998
"417","GOBIFO->EXP",0.000309047725968089,0.000276032177418636,1.90711922379262e-08,0.00202072225034295
"418","MULLIF->EXP",0.000700169717017815,0.000258944101592513,1.14992895824213e-07,0.00115976289944552
"419","COTTOI->EXP",0.000256477140539416,2.33267963268095e-05,0.000111470432212614,0.000291271625889841
"420","PERCOI->EXP",0.000126280207513969,7.52716747068524e-05,5.52306311788362e-09,0.000288935338770804
"421","SCORPA->EXP",0.00190175040226809,0.000272508478436125,0.000506214251689392,0.00232948343802586
"422","AMMODY->EXP",0.000434622456131312,0.000332040971204449,8.94706225253172e-09,0.00168565802910607
"423","PLEURO->EXP",0.0615896129895583,0.0125231312221559,0.00415235870678794,0.0886817874074722
"424","JELLY->EXP",1.7599970796528,0.740058841725294,0.254841309397476,3.05749829870803
"425","CUMACE->EXP",0.00176966425501402,0.00156666761970126,1.00456301506402e-07,0.0102324478021308
"426","CALLIA->EXP",0.000612875535524051,0.000418063745660034,1.06644843559343e-08,0.00198473563297221
"427","ISOPOD->EXP",0.00159945824092211,0.00142572918606241,4.46182393306488e-07,0.0121022385783059
"428","DETAMP->EXP",0.0219918629036257,0.0179643086336928,2.90960285778685e-06,0.118399598510066
"429","DPAMP->EXP",0.00338910930942134,0.00299140730348691,1.38437159900862e-06,0.0202351562861418
"430","DETSHR->EXP",0.0340430511996247,0.0259513906902553,5.56843352647607e-06,0.152756660793589
"431","SUDECR->EXP",1.30384993950633,0.320306739180472,0.103848075438975,2.06821017884266
"432","PAGURI->EXP",0.0371252749157083,0.0287800258939615,1.03868838232332e-05,0.177104986612633
"433","CARNCR->EXP",0.0765182087059123,0.0454409598424045,7.43102543677921e-05,0.315880487714181
"434","ASTRUB->EXP",0.594385445441456,0.302627456810101,1.71775409913977e-05,1.59181269219474
"435","OPHIUR->EXP",0.0117439043247626,0.00643091484460098,1.79480959615341e-06,0.0295287794977497
"436","ECHCOR->EXP",5.8797121446216,1.57153001425826,1.51680306775463,10.8379244639002
"437","DETPOL->EXP",0.0825630489619689,0.0604791624103914,4.61375866739774e-06,0.503280973079654
"438","NEPHTY->EXP",0.0835525111868916,0.0608379455969428,1.67687792289598e-05,0.450524472155845
"439","CARPOLP->EXP",0.00029573694530744,0.000269391797831644,5.51722498219064e-08,0.00186305684094595
"440","CARPOLC->EXP",0.00012899289801909,0.000119927884328374,2.38347704269252e-08,0.000860623446012126
"441","CARPOLPC->EXP",0.00640047854307227,0.00546421036940808,2.37874545804395e-06,0.0362131840994804
"442","SUSWOR->EXP",0.0185874863750797,0.0159325843656357,1.79546776990502e-06,0.104727946815307
"443","SUSBIV->EXP",0.000872088777498564,0.000761101892732529,1.00501060588259e-07,0.00517372780940293
"444","HSUDEBI->EXP",0.0150075989468071,0.0126423686950094,1.57233572929683e-06,0.075484360629352
"445","SUDEBI->EXP",0.195809927792212,0.167323829548922,3.80626800073891e-05,1.13060750152981
"446","BROGAS->EXP",0.00230355644423584,0.0019731522376434,1.25915927250836e-07,0.0133584740872901
"447","SUSGAS->EXP",0.000190530303789002,0.000169976930163632,1.58562093333786e-08,0.00125838729081873
"448","SEPATL->EXP",0.00909672080522267,0.00503595255293796,4.51782255064387e-06,0.0227487605292489
"449","ZOOPLANKT->EXP",35.1902534807028,0.315580003724089,34.1005494598413,36.1778475253884
"450","PHYTOPLANKT->EXP",110.022737788304,0.572527773469459,107.919270814461,111.770263616855
"451","SEDBAC->EXP",6.00064840004383,0.25634000026482,5.00230826197971,6.46903885153015
"452","WATBAC->EXP",14.7175478274099,0.356226020095119,13.7093394193618,15.6095781481111
"453","SOM->BUR",0.0100000000064796,0,0.0100000000064796,0.0100000000064796
