"name","mean","std","min","max"
"OM deposition",23.511393820573,0.585610543045833,21.9366166413878,24.9587558116747
"Fish respiration",0.0503041544414451,0.00239432599634475,0.0331795491125043,0.0537497865637969
"Jellyfish respiration",1.14615115082084,0.134201127332256,0.797566046031047,1.32899197779107
"Bacterial respiration",27.0092636691629,0.399229789143966,25.3803965071361,28.6979468835741
"Macrofauna respiration",10.4341571075778,0.340313609748003,8.83081491805818,12.4530033817467
"Sediment respiration",10.4432204866778,0.340314749290516,8.83689198745091,12.4631282857374
"Water respiration",36.3867262631816,0.342908063664321,34.9309585576101,37.5614818677056
"Total respiration",73.8392104190223,0.626725213511166,69.1482470521971,78.722557037017
"Burial",0.0100000000064796,0,0.0100000000064796,0.0100000000064796
"Total export",176.150789580987,1.96761177190638,162.612833208709,190.884993813051
"phytoplankton uptake macrofauna",6.76638183225339,0.66518743745901,3.60402361874484,10.2187119382183
"zooplankton uptake macrofauna",1.48996074700738,0.177718323780673,0.6777019517458,2.85014667704504
"SOM uptake macrofauna",22.8936528289492,1.28763502093794,17.9328641456454,31.8050964245498
"SPOM uptake macrofauna",1.01035689466892,0.149702166776425,0.217184842183695,2.48134387177846
"Total uptake macrofauna",32.1603523028789,1.4678122548351,22.4317745583197,47.3552989115916
"SOM uptake bacteria",13.8341211821356,0.311937149139411,12.8870176883367,14.5623828507165
"SPOM uptake bacteria",34.3720661700707,0.378518965943573,33.0341873382881,35.5237076518882
"Uptake water bivalves",2.48775597317147,0.480803204846586,0.632772293517129,5.08404407769491
"Uptake water crustaceans",6.4808933374806,0.512797174009066,3.7809086615585,9.7381566106588
"Uptake water polychaetes",0.285170298166199,0.0476344037236087,0.0835852926788243,0.666449740036004
"Uptake water others",0.0191484054469914,0.0097691813468945,0.0016444954096396,0.0988613299561465
"Uptake SOM bivalves",0.293524424724378,0.192571539159244,3.49536864704549e-05,1.34687770592243
"Uptake SOM crustaceans",0.857850543225587,0.169053557853565,0.22867593143604,2.31533153708686
"Uptake SOM polychaetes",1.58761896358995,0.117438633242242,1.03158269678252,2.299675419953
"Uptake SOM others",20.1618862592725,1.2564070417569,16.6735090400645,25.8652245956752
"Total carbon outflow",250.000000000016,2.06501345714627,231.771080260913,269.617550850075
"Total carbon inflow",249.999999999961,0,249.999999999961,249.999999999961
"Phyto->Zoo",74.8324129472219,0.31024004732507,73.8187897959661,75.8743254708582
"Zoo->SPOM",0.231719695007583,0.177977682293033,2.41017367689593e-05,1.00738132056635
"Phyto->SPOM",58.3784674323226,0.145722292514907,57.9515757148526,58.8043083921368
"Zoo->Fish",0.0308549492142217,0.0214224286210986,7.11066089744809e-07,0.186712675568286
"SPOM->Fish",0.000379078125503539,0.000353394938317437,4.48554642864737e-09,0.00336396066592003
"Fish->SPOM",0.204786510325676,0.0240457547358177,0.04671880246771,0.265851767626606
"WatBac->DIC",19.3615164374488,0.36026391284083,18.2748466876735,20.6152151717307
"SPOM->WatBac",34.3720661700707,0.378518965943573,33.0341873382881,35.5237076518882
"WatBac->SPOM",0.293001905194183,0.237835994861375,7.41080778507046e-05,1.19968267632429
"Zoo->Jelly",2.69308457685329,0.360188716772671,1.80322751344422,3.48775953054103
"Jelly->SPOM",1.5816101384189,0.269739854579204,0.92571901810189,2.43161259951113
"SOM->SedBac",13.8341211821356,0.311937149139411,12.8870176883367,14.5623828507165
"SedBac->SOM",0.185725550374075,0.151221423426775,9.81988853291252e-05,0.971996563330912
"SOM->Burial",0.0100000000064796,0,0.0100000000064796,0.0100000000064796
"SedBac->Burial",0,0,0,0
"Benthos->Fish",0.301550913199225,0.0523543258480624,3.31019114634643e-05,1.8072364742902
"Zoo->DIC",35.1902709579193,0.315547563374824,34.1002129624665,36.1787401033508
"Fish->DIC",0.0503041544414451,0.00239432599634475,0.0331795491125043,0.0537497865637969
"Jelly->DIC",1.14615115082084,0.134201127332256,0.797566046031047,1.32899197779107
"SedBac->DIC",7.6477472317141,0.172030048667524,7.10554981946265,8.08273171184334
"Benthos->DIC",10.4432204866778,0.340314749290516,8.83689198745091,12.4631282857374
"DIC->Phyto",249.999999999961,0,249.999999999961,249.999999999961
"Benthos->SOM",13.0481470298585,0.879046473547776,7.84891755843211,21.7592248761886
"Phyto->Benthos",6.76638183225339,0.66518743745901,3.60402361874484,10.2187119382183
"Zoo->Benthos",1.49622928734296,0.177797837708684,0.677702282235565,2.88745594834907
"SPOM->Benthos",1.01035689466892,0.149702166776425,0.217184842183695,2.48134387177846
"SOM->Benthos",22.9008801908125,1.28763868778134,17.9338026219695,31.8271092586375
"Benthos->Benthos",5.52663181014639,0.426834107757548,2.43183519451453,13.1062486402774
"Phyto->Bivalves",2.10223610251164,0.461618635545793,0.632293319891656,3.95229303590229
"Zoo->Bivalves",0.213316616392532,0.103557481964717,0.000306035423798074,0.584705335192175
"SPOM->Bivalves",0.172203254267297,0.0857659899768884,0.000172938201674412,0.547045706600446
"SOM->Bivalves",0.293524424724378,0.192571539159244,3.49536864704549e-05,1.34687770592243
"Benthos->Bivalves",0,0,0,0
"Phyto->Crustaceans",4.48312824077914,0.477969105803325,2.88761763538359,5.93651774342365
"Zoo->Crustaceans",1.23533956410315,0.14282548254375,0.677370476547102,2.11548393666671
"SPOM->Crustaceans",0.762425532598308,0.118774395832601,0.215920549627815,1.68615493056844
"SOM->Crustaceans",0.857850543225587,0.169053557853565,0.22867593143604,2.31533153708686
"Benthos->Crustaceans",0.45397720231417,0.12102369653659,7.30360690309655e-05,2.32066418537997
