"","flow","mean","std","minimum","maximum"
"106","NEPHTYU->GOBIFO",4.90304314503278e-05,4.39390587374534e-05,7.091866e-09,0.0003398843
"107","ZOOPLANKT->GOBIFO",4.32767270009392e-05,4.03119752226036e-05,4.33862e-09,0.0003287137
"108","SOM->GOBIFO",3.09617512432178e-05,2.68108971727868e-05,3.209304e-09,0.0001865523
"109","SPOM->GOBIFO",3.86102645484216e-05,3.5229167207152e-05,1.511445e-09,0.0002673965
"110","AMMODY->MULLIF",0.000143702751182276,0.000127923515723554,1.204558e-08,0.0009283614
"111","SDAMPTR->MULLIF",0.000234426205975735,0.000220921374439585,4.256018e-08,0.001807122
"112","DETCRATR->MULLIF",0.000232555021130462,0.000223869223172969,3.925644e-08,0.002016381
"113","SUDECRATR->MULLIF",0.000247984902384727,0.00023289636583735,2.720732e-08,0.001800952
"114","CARCRATR->MULLIF",0.000414756669725611,0.000372827692371952,2.928997e-08,0.002776402
"115","DETCRARS->MULLIF",0.000281986172595502,0.000267408277327574,1.79774e-08,0.002501872
"116","LANCONRS->MULLIF",4.20652663147999e-05,3.99392481408701e-05,2.291324e-09,0.0003363003
"117","SCAGASRS->MULLIF",0.000348692471728808,0.00033178659098253,3.88712e-08,0.002990388
"118","DETAMPS->MULLIF",0.000200722060864573,0.000185399309226098,8.389121e-09,0.001436667
"119","DPAMPS->MULLIF",0.000292025885674508,0.000284946983348646,3.668337e-09,0.002200743
"120","DETSHRS->MULLIF",0.000267025922628788,0.000251041879046744,8.879734e-09,0.002770845
"121","CARSHRS->MULLIF",0.000338705912297327,0.000318714222760726,1.361172e-08,0.002437032
"122","THISCUS->MULLIF",0.00021197015339766,0.000196611098033695,1.121917e-11,0.001441479
"123","PAGURIS->MULLIF",0.000206204227945068,0.000189114654412153,1.223521e-08,0.001518109
"124","DETPOLS->MULLIF",0.000260357860810909,0.000246114870505414,5.177093e-09,0.002231919
"125","CARPOLPS->MULLIF",0.000441080488833099,0.000365089912677102,5.440787e-09,0.002205042
"126","CARPOLPCS->MULLIF",0.000365648184423922,0.00033670787705681,1.852555e-08,0.003133415
"127","SUDEPOLS->MULLIF",0.000190489049207007,0.000175166536028227,8.681176e-09,0.001344655
"128","SUSWORS->MULLIF",0.000181991541333517,0.000171994434825286,4.87189e-08,0.001487122
"129","SUDEBIVS->MULLIF",0.000215798616924878,0.000199729560412421,8.031792e-09,0.00188202
"130","HSUDEBIVS->MULLIF",0.000126292659934969,0.000120642823109018,1.055259e-09,0.0009806099
"131","DEPBIVS->MULLIF",0.000178058943622804,0.000163039722802483,4.819873e-09,0.001325609
"132","BROGASS->MULLIF",6.96191444479855e-05,6.50384552572702e-05,3.861327e-09,0.0005794556
"133","BORGASS->MULLIF",0.000297535975971909,0.000291777450582083,2.628023e-08,0.002788986
"134","OPHIURS->MULLIF",0.000362040904434038,0.0003385940596713,8.212212e-11,0.002663114
"135","DETPOLU->MULLIF",0.000439009939972407,0.000370955579496234,4.552792e-08,0.002615415
"136","CARPOLCU->MULLIF",0.000119596371342478,0.000112292611031772,5.778e-09,0.0008904379
"137","NEPHTYU->MULLIF",0.000423876281297732,0.00036618851576366,2.419232e-08,0.002451026
"138","ZOOPLANKT->MULLIF",0.000235361841418752,0.000221659251129278,1.270414e-08,0.002514899
"139","GOBIFO->COTTOI",3.56006143407568e-05,3.29186624653269e-05,1.712478e-09,0.0002478566
"140","AMMODY->COTTOI",0.000150191484443329,0.00013408687807076,9.610667e-09,0.0010022
"141","CARPOLMT->COTTOI",0.000149058597585144,0.000145086747244497,2.803084e-08,0.001484857
"142","CARPOLPCT->COTTOI",0.000110632973986478,0.000107400271383074,4.950712e-09,0.0008787881
"143","CARPOLT->COTTOI",0.000114815276184814,0.000111992901696318,8.076907e-09,0.001128374
"144","SUSBIVT->COTTOI",5.57773864095932e-05,5.38093404292888e-05,2.780442e-09,0.000481594
"145","SDAMPTR->COTTOI",6.43174352002224e-05,6.40603007399645e-05,2.827694e-09,0.0005917225
"146","DETCRATR->COTTOI",7.75854836290584e-05,7.62219592670287e-05,8.249395e-09,0.0005989079
"147","SUDECRATR->COTTOI",7.08656641603752e-05,6.82790628396003e-05,3.392994e-10,0.0006706562
