"","flow","mean","std","minimum","maximum"
"261","CARPOLP->SCAGAS",0.000860774940284454,0.000816687971306753,8.97225862726147e-08,0.00708627157703081
"262","CARPOLC->SCAGAS",0.00055039585180488,0.000527361071070676,8.71368218985792e-08,0.00391183047845397
"263","CARPOLPC->SCAGAS",0.000782189637395853,0.000744527836253025,2.65281004696412e-08,0.0060335648610481
"264","SUDEPOL->SCAGAS",0.000811720575840725,0.000764727683824475,6.91015886501259e-08,0.00596763771269205
"265","SUSWOR->SCAGAS",0.000997698276297126,0.000945194961555654,2.93435802408572e-09,0.00799686451720192
"266","PSAMIL->SCAGAS",0.000629661189202283,0.000592661798970762,2.65654550036054e-08,0.00461974547746846
"267","SOM->SCAGAS",0.0133221915130093,0.00162591685979862,0.00578780997462881,0.0181913034710139
"268","HSUDEBI->BORGAS",0.0400328055032491,0.0310005077921716,7.74269665576588e-07,0.195513870903757
"269","SUDEBI->BORGAS",0.0274734215673458,0.0213532093313121,6.65082875604746e-06,0.125797552799229
"270","SUSBIV->BORGAS",0.0404322854364365,0.0321713732800111,5.3206362208105e-06,0.188073876218365
"271","DETBIV->BORGAS",0.031964520166809,0.0289533510759375,5.26127372591347e-07,0.235320400587386
"272","SUSGAS->BORGAS",0.000160013669798287,0.000143964470597609,1.5628323394879e-08,0.00103392064936065
"273","PARGAS->BORGAS",0.000425940761357048,0.000380822077516546,1.85725063008713e-08,0.00302531027755463
"274","SCAGAS->BORGAS",0.000972315334558993,0.000856711615701413,3.27085172154289e-08,0.00620678962145389
"275","BORGAS->BORGAS",0.010829660859129,0.00976936015390148,1.27269137682103e-06,0.0751903445074292
"276","SOM->BORGAS",0.116921045249019,0.0257830564538747,0.0354900950970041,0.199250379656133
"277","CUMACE->SEPATL",0.0119442509919831,0.0107773705045334,2.76388066990617e-06,0.0817675230863036
"278","DETAMP->SEPATL",0.0209202950314184,0.0193230770772121,1.34671126098343e-06,0.14491430753811
"279","DPAMP->SEPATL",0.0017515382454302,0.00161778140813795,8.44288291188943e-07,0.012460025715517
"280","CARSHR->SEPATL",0.0299853258905725,0.0249901253261027,2.54722052933642e-06,0.184753587601125
"281","PAGURI->SEPATL",0.0792723458656893,0.0539333231493562,2.83783695080543e-06,0.311248940445561
"282","CARNCR->SEPATL",0.026269495677685,0.019138209888939,9.470355172847e-07,0.0988047239607533
"283","HSUDEBI->SEPATL",0.191887556279547,0.137521031552724,4.7996441709941e-07,0.98640139509205
"284","SUDEBI->SEPATL",0.621006976792728,0.166309275937042,0.00808947865253039,1.18272955532763
"285","SUSBIV->SEPATL",0.102896059488276,0.0747184266466007,9.69197078216325e-06,0.540860805485329
"286","DETBIV->SEPATL",0.0414109956051895,0.0369292775647904,3.58123495722165e-06,0.254989526671712
"287","ZOOPLANKT->SEPATL",0.182599765113486,0.125460697485735,3.2159514902208e-05,1.12345349786944
"288","SOM->DETPOL",1.09551104421504,0.210408414673329,0.545153605942144,1.72527100443104
"289","HSUDEBI->NEPHTY",1.0758301840046,0.749695498683909,6.69563893185288e-05,4.03429194739425
"290","SUDEBI->NEPHTY",0.0815755561761374,0.064105055929815,4.86777148768209e-06,0.580797754275037
"291","SUSBIV->NEPHTY",0.272144365562412,0.24154252234953,3.54910154580575e-05,1.91201197015296
"292","DETBIV->NEPHTY",0.045384475311888,0.0412280737872971,4.46847305774417e-07,0.302775958871854
"293","DETPOL->NEPHTY",0.0377682071051168,0.0345735201117864,9.95777471853e-06,0.254217458145663
"294","NEPHTY->NEPHTY",0.239562902476978,0.142360336240616,2.36287280152708e-05,0.816754505454832
"295","CARPOLP->NEPHTY",0.0242590167806513,0.0222973642107114,5.02685065546544e-07,0.178141206215012
"296","CARPOLC->NEPHTY",0.0210821952725001,0.0198071347887235,1.31771415180868e-07,0.188166385352639
"297","CARPOLPC->NEPHTY",0.0386482960131953,0.0352661977436989,3.98329374728587e-07,0.251102618368314
"298","SUDEPOL->NEPHTY",0.357281811873326,0.208376134439639,1.46313245045215e-05,1.0326874871383
"299","SUSWOR->NEPHTY",0.00916741692755657,0.00837820859247548,2.65555756158716e-07,0.0619225024144981
"300","SOM->NEPHTY",0.150180949823518,0.101155999607594,5.53291959533089e-05,0.69519300780651
"301","SPOM->NEPHTY",5.3543319715158,0.353192035453039,3.50201190067492,6.2645133048845
"302","DETPOL->CARPOLP",0.028775728416923,0.024937503006813,6.07273745627924e-06,0.168153899543637
"303","NEPHTY->CARPOLP",0.0455259205663607,0.0302211793564939,5.82245186021428e-07,0.168200507856241
"304","CARPOLP->CARPOLP",0.020877935980645,0.0189920180039892,4.55443554071844e-07,0.155725437148926
"305","CARPOLC->CARPOLP",0.0176829147951576,0.0158246110787437,7.60282762571468e-08,0.114975446995439
"306","CARPOLPC->CARPOLP",0.0290086778595943,0.0254670484656735,6.77490882142613e-07,0.175903243341218
"307","SUDEPOL->CARPOLP",0.0523334118512779,0.0356515194053751,1.79690067883542e-05,0.253618327472721
"308","SUSWOR->CARPOLP",0.0085063022936395,0.00782924643941774,2.47461417611416e-06,0.0567214399272525
"309","SOM->CARPOLP",0.5383896662282,0.0558618700388514,0.309058694605246,0.796737142922233
"310","CUMACE->CARPOLC",0.0142847406651574,0.0122828358510422,3.92787858445949e-07,0.0876515871741109
"311","DETAMP->CARPOLC",0.0306432570142685,0.0262442445975589,4.92755023720907e-06,0.184522609084079
"312","DPAMP->CARPOLC",0.00178606079909059,0.00165849712669186,1.07060066155911e-07,0.0110596776134758
"313","CARSHR->CARPOLC",0.26904473553447,0.0406446203850212,0.123294194532987,0.413967122571538
"314","SOM->CARPOLC",0.182243658036335,0.0321663998714054,0.0590099314279399,0.301339297510116
"315","DETAMP->CARPOLPC",0.0278362847826697,0.0251392284349098,3.58398221684262e-06,0.159122661032244
"316","DPAMP->CARPOLPC",0.00173286202141545,0.00160931110261733,2.68136605444423e-07,0.0135852839293792
"317","DETPOL->CARPOLPC",0.0591954153142531,0.0512512252940795,4.06871313965912e-06,0.315939083130965
"318","NEPHTY->CARPOLPC",0.120071514876667,0.0732556733114987,9.51364065799432e-06,0.437074169618364
"319","CARPOLP->CARPOLPC",0.0285531659081377,0.0254453152790478,1.53628420963934e-06,0.181523237013424
"320","CARPOLC->CARPOLPC",0.0260644682503897,0.0237359948359305,1.37820381625993e-06,0.212561727832466
"321","CARPOLPC->CARPOLPC",0.045522145503093,0.0413713810963049,2.3206240951551e-07,0.281471874806606
"322","SUDEPOL->CARPOLPC",0.13544651090344,0.0915365306730939,2.48961354513688e-05,0.575011848126451
"323","SUSWOR->CARPOLPC",0.0093818509424351,0.00842204468439984,1.72481276627645e-07,0.0732074910888892
"324","SOM->CARPOLPC",0.734948556143775,0.116591268772984,0.249133270651482,1.12561179714651
"325","ZOOPLANKT->SUDEPOL",13.0886864230727,0.583386609074719,11.3066113764233,14.6621467694797
"326","PHYTOPLANKT->SUDEPOL",10.2364189385256,0.579142929916946,8.66455595275787,11.6895622393998
"327","SOM->SUDEPOL",0.207388258779848,0.150802116585059,3.87007788872126e-05,0.995927436734029
"328","SPOM->SUDEPOL",4.41645416029469,0.715014418591716,0.851510078360517,5.80569431255872
"329","ZOOPLANKT->SUSWOR",0.0108405795443552,0.00186394096872098,0.00536131406732992,0.016999203481583
"330","SPOM->SUSWOR",0.249333329518579,0.042870642280582,0.123310223546996,0.390981680074812
"331","CUMACE->ASTRUB",0.0132242072713639,0.0118936210898888,2.90954743683363e-07,0.081465614294917
"332","DETAMP->ASTRUB",0.0261349259324217,0.0243114096823569,1.12186889028864e-06,0.184243841390928
"333","DPAMP->ASTRUB",0.00172338000611158,0.00161477185453946,5.04372492061868e-07,0.0125311186680753
"334","CARSHR->ASTRUB",0.0252144751946476,0.0229591703434468,2.89186782788628e-06,0.177759061306288
"335","PAGURI->ASTRUB",0.0627536460428154,0.0504508999713359,5.15763076249791e-06,0.313464346142491
"336","CARNCR->ASTRUB",0.0235869883219459,0.0183019000943021,1.69847148333191e-06,0.101229215349946
"337","HSUDEBI->ASTRUB",2.86851337083566,1.48453145770083,0.000445328071624562,6.75948545479676
"338","SUDEBI->ASTRUB",0.197559421566489,0.132201613690156,4.4273131874277e-05,1.07543980261964
"339","SUSBIV->ASTRUB",1.17852364814409,0.629573533775649,0.00197646825634568,3.74143607674806
"340","DETBIV->ASTRUB",0.0864222993269685,0.0792438918134575,2.43503030945958e-06,0.531094119337264
"341","SUSGAS->ASTRUB",0.000162122177266434,0.000147780857850023,3.17441002905445e-09,0.00105324036814316
"342","PARGAS->ASTRUB",0.000428951533986696,0.000388744892900053,3.94313347214844e-08,0.00265731895800414
"343","SCAGAS->ASTRUB",0.00100430637578138,0.00088469811512082,1.01627457148703e-07,0.00631322754361231
"344","BORGAS->ASTRUB",0.0143421420080885,0.0122359573996031,8.30481229574816e-07,0.0766843689418591
"345","DETPOL->ASTRUB",0.0489304111642344,0.043720277673663,2.97705486015096e-06,0.311865243379358
"346","NEPHTY->ASTRUB",0.473395419515098,0.32882302294043,6.04751025906734e-05,2.0512409516775
"347","CARPOLP->ASTRUB",0.0293010378051526,0.0264292574647385,4.64595818304794e-06,0.206622416561608
"348","CARPOLC->ASTRUB",0.0256367782511707,0.0235258389049886,2.6270028364535e-06,0.170866094299148
"349","CARPOLPC->ASTRUB",0.0503215771623145,0.0449709421633005,4.0326937751512e-06,0.307614708372453
"350","SUDEPOL->ASTRUB",1.81269598461775,0.710974209958077,0.000526564522011164,3.69882610466622
"351","SUSWOR->ASTRUB",0.0097324842370469,0.008885554706322,3.70615196778609e-08,0.0704966491492969
"352","ASTRUB->ASTRUB",0.969660118148646,0.575023786474003,0.001383023355389,2.52301742147048
"353","SOM->ASTRUB",4.85729471246868,0.625537775736601,3.29400123925017,7.30058218996106
"354","DETAMP->OPHIUR",0.0231567496297287,0.0209383118925745,3.75506212762965e-06,0.149308058365656
"355","DPAMP->OPHIUR",0.00174334444621188,0.00160553298861033,4.67120937457173e-09,0.0127620339663337
"356","HSUDEBI->OPHIUR",2.11570063285209,1.21492193716131,0.000750920615495865,4.88269456589531
"357","SUDEBI->OPHIUR",0.0862359737409729,0.0672404053218034,1.32904046126139e-07,0.638280352264421
"358","SUSBIV->OPHIUR",0.450079884888734,0.318170652127076,1.88969660134264e-05,1.80663088506307
"359","DETBIV->OPHIUR",0.0468565880181827,0.0425932285417253,1.13853670240466e-06,0.35581706520677
"360","SUSGAS->OPHIUR",0.00015749997915114,0.000144226814920284,1.16292766529319e-08,0.00105450312509911
"361","PARGAS->OPHIUR",0.000433183378630824,0.000381841348769389,3.33705723969441e-08,0.00263542682570788
"362","SCAGAS->OPHIUR",0.00100560036672361,0.000878669337006726,2.46913379123743e-07,0.00601011524909842
"363","BORGAS->OPHIUR",0.0141739623363645,0.0120782451378099,1.22646377016496e-06,0.0782973456329218
"364","DETPOL->OPHIUR",0.0392411691295317,0.0357024048352186,2.00457183508352e-06,0.250659108954366
"365","NEPHTY->OPHIUR",0.210329936054787,0.168773697851551,3.21682061241724e-05,1.25352527077832
"366","CARPOLP->OPHIUR",0.025622422454936,0.0233624082304701,7.31954435282994e-07,0.181041929674567
"367","CARPOLC->OPHIUR",0.0241157236308781,0.0220403550936842,2.13069067766866e-07,0.161048976751781
"368","CARPOLPC->OPHIUR",0.0420037544171018,0.0371599344911659,2.61213631538948e-06,0.252667762439622
"369","SUDEPOL->OPHIUR",2.09885100401997,0.770227410559595,0.000862856859415562,3.60056653931523
"370","SUSWOR->OPHIUR",0.0091743637890079,0.00849796631655756,2.78338822715874e-07,0.0646638389346114
"371","OPHIUR->OPHIUR",0.541691980445582,0.309840060916499,0.000727647908861817,1.7819664366801
"372","ECHCOR->OPHIUR",1.82851053002799,1.21885200952181,0.000225639398135982,5.75946386133601
"373","ACRBRA->OPHIUR",0.345645803708604,0.268864352236073,0.000148487670150688,1.76612297139464
"374","SOM->OPHIUR",0.718133475566108,0.345934222022312,0.00138101168504867,1.94954699061677
"375","SOM->ECHCOR",40.5258770057936,4.60539448111425,30.5960247921016,55.6978655848143
"376","ZOOPLANKT->ACRBRA",4.88895030930622,0.340917461459729,3.90387763107708,6.26962101932192
"377","SOM->ACRBRA",0.102369474400307,0.071550670257846,2.85032249488877e-05,0.497454520812965
"378","SPOM->ACRBRA",1.33226024093864,0.2759388358549,0.0121395237738822,1.96394329723445
"379","HSUDEBI->PSAMIL",1.35722474053269,0.80842166755269,9.11959676015428e-05,3.87052425253507
"380","SUDEBI->PSAMIL",0.132667033613714,0.10226413947215,2.06471791061105e-05,0.700134176198116
"381","SUSBIV->PSAMIL",0.665219301879548,0.46281385515083,1.35116872979069e-06,2.81482325433528
"382","DETBIV->PSAMIL",0.0846775444502584,0.0744333297175473,2.09417426461428e-05,0.449002916196887
"383","SUSGAS->PSAMIL",0.000159845995595623,0.000145572710130913,9.86588719140841e-10,0.000963294355805445
"384","PARGAS->PSAMIL",0.00042850249730059,0.000381316053860336,2.5201029570475e-08,0.00304476341899448
"385","SCAGAS->PSAMIL",0.000987481953353736,0.000874513848251834,3.51902403714793e-09,0.00591671153103468
"386","BORGAS->PSAMIL",0.0145183045524033,0.0123110716785645,2.83985108097452e-06,0.0819693207949186
"387","DETPOL->PSAMIL",0.0519487624476841,0.0465552249585198,1.18881352817349e-07,0.331305267869956
"388","NEPHTY->PSAMIL",0.159029043790875,0.104093420957703,6.89113290947702e-05,0.77305128217489
"389","CARPOLP->PSAMIL",0.0331731545066515,0.0295939245284816,3.09647749861108e-06,0.194924263827674
"390","CARPOLC->PSAMIL",0.0250695960154301,0.0232361584265747,2.90441130528734e-06,0.224360886207577
"391","CARPOLPC->PSAMIL",0.0543448468281387,0.0483726547626919,1.39285933146639e-06,0.327618678571035
"392","SUDEPOL->PSAMIL",0.524377559297011,0.426913581029777,0.000191213786743472,2.53177138633351
"393","SUSWOR->PSAMIL",0.00991467072574566,0.00913555246594314,1.63415691937972e-07,0.0672425848975441
"394","OPHIUR->PSAMIL",0.176959982372692,0.11559077753952,1.67689813106303e-05,0.787696527884283
"395","ECHCOR->PSAMIL",1.52600066094778,1.06231850170098,0.000377037754740619,4.72322850401911
"396","ACRBRA->PSAMIL",0.239034016341288,0.15339795042211,2.02592706780502e-05,0.91794355189175
"397","SOM->PSAMIL",0.722467866410913,0.260575339238325,0.00766281091104526,1.84706426424058
"398","ZOOPLANKT->SAGTRO",10.9985604334891,1.39680914241307,6.27026420588595,14.8318769187756
"399","SPOM->SAGTRO",2.06903612115135,0.26276607629553,1.17955465259234,2.79015506392803
"400","PHYTOPLANKT->ZOOPLANKT",56.0610334903747,1.0614285666746,49.7928725954658,57.8435049181322
"401","DIC->PHYTOPLANKT",250,0,250,250
"402","SOM->SEDBAC",5.09902365376747,0.935664981727926,0.408449029373346,7.34827330433102
"403","SEDBAC->SOM",0.676158068935455,0.426145961963364,3.56969206478619e-05,1.95329611308366
"404","SPOM->WATBAC",8.92855431772627,0.891640759597732,3.96744742434963,10.7091205960461
"405","WATBAC->SPOM",0.653801049969616,0.519289318982603,5.69258321904504e-05,2.81828125142403
"406","CALLIO->SPOM",0.0176045077783217,0.00202836498769565,0.00555406070722276,0.0211556866332944
"407","CARANG->SPOM",0.000134494279875762,2.83689907223691e-05,2.51162925826774e-05,0.000185912604586399
"408","CLUPEI->SPOM",0.000555071974701596,0.000250852440206464,8.0301920909574e-05,0.00121697482127523
"409","GADIFO->SPOM",0.325067148747174,0.0393782371221157,0.105479161803952,0.393255814166179
"410","GOBIFO->SPOM",0.00161607310912988,0.000151646126060207,0.000599810683041884,0.0018684268975546
"411","COTTOI->SPOM",0.0142940003754583,0.00169249477961541,0.00548715542644759,0.0173596277373031
"412","PERCOI->SPOM",0.00491509377938348,0.000720629519219944,0.000997712700145973,0.00619943926887977
"413","SCORPA->SPOM",0.00775696048432303,0.00171360281619709,0.00143765052652475,0.011136442871469
"414","AMMODY->SPOM",0.00684373281029105,0.00207694172531132,0.00115674700617902,0.0111082749019372
"415","PLEURO->SPOM",0.2560854422473,0.030800615253254,0.0845301587989132,0.310205434123148
"416","JELLY->SPOM",1.73715912777173,0.553599848286808,0.458151659328262,4.71218289665498
"417","ZOOPLANKT->SPOM",0.563090265691154,0.566396082528803,0.000150341340448737,4.71715381399198
"418","PHYTOPLANKT->SPOM",50.7002242604237,0.423515180835874,48.8743505611001,51.5004350959292
"419","SPOM->SOM",5.8976534410861,0.488543762072336,4.77113387790756,7.81408393973131
"420","CUMACE->SOM",0.127109969241802,0.0539654429401587,0.023004880890496,0.253604934337037
"421","CALLIA->SOM",0.0035283382971848,0.00166369358543554,0.000442793579451792,0.00835618732753923
"422","DETAMP->SOM",0.247682546627194,0.0785521608095472,0.0733784036347664,0.568727243697139
"423","DPAMP->SOM",0.026677177324541,0.0111586585689595,0.00547104270698631,0.0521965065735902
"424","CARSHR->SOM",0.684827867073808,0.10561253194776,0.15458713144045,0.981192181154434
"425","PAGURI->SOM",0.302454405470185,0.0923498965722703,0.0817516684700912,0.704873832407047
"426","CARNCR->SOM",0.200621822405736,0.029322950253647,0.0395625879241659,0.253268884605507
"427","HSUDEBI->SOM",16.2683820487266,2.2804569794353,13.0728842323228,29.3519544089551
"428","SUDEBI->SOM",2.76593827041355,0.299410425755376,1.70562279041084,3.87502841809713
"429","SUSBIV->SOM",15.1145266568882,0.502563220477321,13.2902718366008,16.4860917617978
"430","DETBIV->SOM",0.370606695999739,0.0546151149802339,0.231512091226832,0.610354459090748
"431","SUSGAS->SOM",0.00187758492038859,0.000803228328209131,0.000368966322548136,0.00370909090736495
"432","PARGAS->SOM",0.00587164874376844,0.00185192212219505,0.00104197057320121,0.00923537463361016
"433","SCAGAS->SOM",0.0162580866055973,0.00184404361928204,0.00445159426527777,0.0193092131117634
"434","BORGAS->SOM",0.138447357875975,0.0433591481287023,0.0233996940362359,0.227985397161879
"435","SEPATL->SOM",0.528776767326916,0.187528174462852,0.145644155877387,1.29260355070274
"436","DETPOL->SOM",0.500533059419569,0.193947140312918,0.118279411163695,1.01896600931896
"437","NEPHTY->SOM",2.99184950612438,0.553705906834977,1.67265992218262,4.50720941505689
"438","CARPOLP->SOM",0.358652288693388,0.0694786172338435,0.0984095390094248,0.628245671265471
"439","CARPOLC->SOM",0.136645552043015,0.0414244939709296,0.0579709431459762,0.395989573230005
"440","CARPOLPC->SOM",0.591068899908158,0.161667964747008,0.0992240234225061,1.05458467217712
"441","SUDEPOL->SOM",11.6538579916484,1.06913545126219,9.14360771214774,14.8164891111393
"442","SUSWOR->SOM",0.116021823602125,0.0424710222563702,0.0280059525080796,0.244136488710862
"443","ASTRUB->SOM",3.58032138728454,0.602987839092954,2.04436989387458,5.9179803592471
"444","OPHIUR->SOM",2.58392714964378,0.520866911823652,1.53667306602562,4.97721369554203
"445","ECHCOR->SOM",9.03745622271934,1.40472219715759,6.21744800599714,16.109608125854
"446","ACRBRA->SOM",2.70566663680309,0.541591411269087,1.35661221864463,4.38011092844812
"447","PSAMIL->SOM",2.55740604481032,0.375357769558411,1.40276083896583,3.88465779013784
"448","SAGTRO->SOM",3.77264081085719,0.905228400450769,1.54946275672125,7.21247137529451
"449","CALLIO->DIC",0.00405365916557075,0.000184445924889283,0.00269797313136161,0.00424998060261419
"450","CARANG->DIC",3.4940278060431e-05,2.3911831398666e-06,2.25715214700684e-05,3.74993691414095e-05
"451","CLUPEI->DIC",0.000218964412999646,2.45882081254826e-05,0.000150003193920672,0.000249996570256669
"452","GADIFO->DIC",0.0751651434811006,0.00359395669101091,0.0513373048371549,0.0788749829932349
"453","GOBIFO->DIC",0.000362314894441577,1.22225093838969e-05,0.000270581958728317,0.000374998149063792
"454","COTTOI->DIC",0.00332435817538099,0.000167734689017962,0.00216612048084796,0.00349996278381431
"455","PERCOI->DIC",0.00117892359684248,6.65387820867056e-05,0.000774473955489843,0.00124999802112718
"456","SCORPA->DIC",0.00206121768523308,0.000167247392328124,0.00135147139009388,0.00224998763923588
"457","AMMODY->DIC",0.00204275398406536,0.000179823087887619,0.00135004866639105,0.00224997456905182
"458","PLEURO->DIC",0.0592842132328891,0.0027950814639291,0.0400976712292174,0.0622498200012479
"459","JELLY->DIC",1.10778285383109,0.149050865625002,0.797463938455573,1.32893200774014
"460","CUMACE->DIC",0.0468067828347744,0.00411833093450416,0.0309839442084404,0.0514996289712042
"461","CALLIA->DIC",0.00148548841280272,0.000188479961632957,0.00105028107751468,0.00174999962930702
"462","DETAMP->DIC",0.105987690372148,0.00883576337222539,0.0697884388920855,0.11599962508361
"463","DPAMP->DIC",0.00993389837558263,0.000636190359038297,0.00661696096701095,0.0106248593188127
"464","CARSHR->DIC",0.189840801702179,0.00954640590513457,0.123970873443929,0.20049970252711
"465","PAGURI->DIC",0.13891741089205,0.0166875293858195,0.0972191409932064,0.161998634949172
"466","CARNCR->DIC",0.0482008599860141,0.00249631841253956,0.0319690655979887,0.0508746809748361
"467","HSUDEBI->DIC",34.1280321965099,1.3323207934995,32.3277423788769,39.4717900339237
"468","SUDEBI->DIC",0.724975267229038,0.0536734502837887,0.492422153946802,0.798999146493823
"469","SUSBIV->DIC",3.20836015908495,0.0814460071046236,2.82101834756519,3.31786691501648
"470","DETBIV->DIC",0.250182631885037,0.0223665264031987,0.165991359015853,0.276498756363341
"471","SUSGAS->DIC",0.000689091962036113,5.53240162651936e-05,0.000451022158406991,0.000749992661049667
"472","PARGAS->DIC",0.00175080565002288,0.000113363998175767,0.0011560724577474,0.00187499708799797
"473","SCAGAS->DIC",0.00372772672929664,0.000141882074199853,0.00271983498263926,0.0038749801916214
"474","BORGAS->DIC",0.0423833467810844,0.00346613603766561,0.0278532267248316,0.0463749295290717
"475","SEPATL->DIC",0.366786718318921,0.0513033537233059,0.27517538921796,0.458620903077796
"476","DETPOL->DIC",0.193327905234459,0.0169124521272533,0.128079482494611,0.213373205447028
"477","NEPHTY->DIC",1.61945088944408,0.199317688116745,1.14160427897835,1.90245313210078
"478","CARPOLP->DIC",0.12314234764184,0.00990835040578713,0.0809543248491244,0.134749106793649
"479","CARPOLC->DIC",0.129630167419909,0.0177326158810121,0.0991511128086992,0.165244989404745
"480","CARPOLPC->DIC",0.193735191143387,0.0163701476114906,0.127632703243509,0.212622750809342
"481","SUDEPOL->DIC",5.67154120976499,0.715525744581217,4.02087625564737,6.69863178279348
"482","SUSWOR->DIC",0.0459515716804541,0.00337890936418708,0.0298601128702222,0.0497497211734904
"483","ASTRUB->DIC",5.39304357976337,0.78030182521959,4.04732939512097,6.74517464490414
"484","OPHIUR->DIC",2.42382703977028,0.327074122326739,1.8078593379889,3.01288802110367
"485","ECHCOR->DIC",22.0424653443147,2.39646537809303,19.2471813380013,32.0253376595252
"486","ACRBRA->DIC",1.4935096231125,0.212318142424116,1.10537995470875,1.8421236494969
"487","PSAMIL->DIC",1.569874752911,0.227504261833625,1.17506073805343,1.95834566922041
"488","SAGTRO->DIC",5.93556691921165,0.868176780323204,4.49794985919306,7.49622918040592
"489","SEDBAC->DIC",2.99409026161605,0.566017874246806,0.289130466216624,4.28550530639466
"490","WATBAC->DIC",5.20170400467392,0.590751640606154,2.20171607273257,6.30746758757994
"491","ZOOPLANKT->DIC",7.79212000632874,1.02856846234075,1.26279248929908,9.95340191990924
"492","CALLIO->EXP",0.00374054071519657,0.00227655389334715,3.99679627042029e-07,0.00956577575247322
"493","CARANG->EXP",1.86832606486266e-05,1.4673157960149e-05,1.05236807652507e-09,7.53866877113451e-05
"494","CLUPEI->EXP",0.000102861006473256,8.44066328013988e-05,4.06763113827441e-09,0.000467672574512033
"495","GADIFO->EXP",0.070389519364711,0.0331231664754275,2.35761011480179e-05,0.1742958125419
"496","GOBIFO->EXP",0.000109355179222761,9.36383786257616e-05,1.15677961980631e-10,0.000611105972000321
"497","COTTOI->EXP",0.00717557544405968,0.000654918505969196,0.0031172346547884,0.00816062208009553
"498","PERCOI->EXP",0.00126631569031382,0.000742747122105038,9.70027469000476e-08,0.00289283188495724
"499","SCORPA->EXP",0.004169897956236,0.00067506879905707,0.000813304894840553,0.00524485572887738
"500","AMMODY->EXP",0.000991059516449575,0.000782597830671794,1.01956295689952e-07,0.00450687732516424
"501","PLEURO->EXP",0.0804319429962815,0.0318406897024646,3.1939088765004e-05,0.141510938078058
"502","JELLY->EXP",1.47238806901817,0.827533490041831,0.000862352518860909,3.06917953904439
"503","CUMACE->EXP",0.0129725050317621,0.0114297658738681,9.36889296282439e-07,0.0756640502788819
"504","CALLIA->EXP",0.00112375901727707,0.000794835519057173,4.08262818630926e-07,0.003752696409382
"505","DETAMP->EXP",0.0243884447450443,0.0221670459382958,2.36046881318952e-06,0.159772019713739
"506","DPAMP->EXP",0.00174616044543745,0.00160906726612966,2.7388811080914e-07,0.0141793282393807
"507","CARSHR->EXP",0.0273290175126579,0.0247099814387991,6.12641122132189e-06,0.185370700339491
"508","PAGURI->EXP",0.0653360422142203,0.0522065495652153,3.14595652850524e-06,0.304870946671298
"509","CARNCR->EXP",0.0239375823504964,0.0184455840059541,4.30871971328131e-07,0.0972388069786619
"510","HSUDEBI->EXP",14.957272573372,11.9739687933583,0.00261984661560799,73.2929903681009
"511","SUDEBI->EXP",0.229368784806523,0.202166641010691,5.51706261882057e-05,1.64750180370513
"512","SUSBIV->EXP",4.25538995518784,1.39300295748573,0.000292881876312379,7.36911677919508
"513","DETBIV->EXP",0.0688640007447753,0.0605484390328132,3.64399936214621e-06,0.43513277183172
"514","SUSGAS->EXP",0.000157329894581974,0.000144079451187154,6.93905916776018e-09,0.00113202355366798
"515","PARGAS->EXP",0.000430810443845908,0.000387127239577342,1.46744508948762e-08,0.00289232555260248
"516","SCAGAS->EXP",0.00101356564654843,0.000890133427711328,7.36436192635276e-08,0.00602433568581406
"517","BORGAS->EXP",0.0145795029847539,0.0124632826387151,3.51963316130854e-06,0.0745511313516018
"518","SEPATL->EXP",0.363880033942838,0.16127530580929,0.00102850883230432,0.954986644666498
"519","DETPOL->EXP",0.0501379635704639,0.0455867721306168,1.78800079803088e-06,0.321145362221493
"520","NEPHTY->EXP",1.63139647128954,0.944110193346014,0.000309537638860657,3.88086928176693
"521","CARPOLP->EXP",0.0309871025126456,0.0279220051099407,1.39350244654501e-06,0.191799262843179
"522","CARPOLC->EXP",0.0270562471853497,0.0250879577228585,2.26812377462915e-06,0.228494915679026
"523","CARPOLPC->EXP",0.0558236633705847,0.0485185259483026,1.34569755760872e-06,0.347763349495055
"524","SUDEPOL->EXP",5.45760829433471,2.40496601429591,0.00203764304212495,13.2197849157362
"525","SUSWOR->EXP",0.00944081161991264,0.008623348661655,1.95903803967834e-06,0.0575944198050376
"526","ASTRUB->EXP",2.76806315495982,1.60965054002234,0.000195136360942705,10.1766739757568
"527","OPHIUR->EXP",2.84903187553873,1.32460265906091,0.00235187105563561,6.13883082715159
"528","ECHCOR->EXP",6.03338443465186,4.24302767435899,0.00156514201780933,24.2476446290299
"529","ACRBRA->EXP",1.50010694289349,0.839988364929022,0.000399818638916916,3.96877624944185
"530","PSAMIL->EXP",1.61848291475793,0.583505544147628,0.322208533564487,4.26154186495081
"531","SAGTRO->EXP",3.35804034220906,1.19937073718606,1.14586529145875,7.97329204931035
"532","SEDBAC->EXP",1.42877532320931,0.700274507384099,0.000285697328740842,3.06726043697499
"533","WATBAC->EXP",3.07304926307803,0.782078893946875,0.000152168944511644,4.49321543103739
"534","PHYTOPLANKT->EXP",63.8410397895242,2.02064869030129,51.0296092838452,67.0492453024872
"535","ZOOPLANKT->EXP",7.79245048334446,1.02885942369711,1.26810511884178,9.95312741961123
"536","SOM->BUR",23.4399999999998,0,23.4399999999998,23.4399999999998
