$X
              [,1]         [,2]         [,3]         [,4]         [,5]
 [1,] 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.0000000000
 [2,] 4.700830e-04 7.734789e-05 1.933176e-05 6.701946e-04 0.0008283945
 [3,] 4.295704e-03 7.156799e-05 2.244612e-04 1.003948e-03 0.0008812465
 [4,] 1.347834e-03 5.143294e-05 1.812763e-03 1.334770e-03 0.0003307557
 [5,] 9.318624e-04 4.044180e-06 1.447401e-03 2.114618e-03 0.0007772891
 [6,] 1.755873e-03 9.474122e-06 4.483232e-03 4.515271e-04 0.0005383544
 [7,] 5.259457e-05 6.254885e-05 5.830678e-05 1.503954e-03 0.0005243446
 [8,] 9.427210e-04 1.810246e-05 8.968420e-04 1.857627e-03 0.0009187873
 [9,] 1.040946e-03 3.855159e-05 7.592694e-04 9.300354e-04 0.0001251376
[10,] 4.750936e-04 5.728265e-05 4.603081e-04 1.069707e-03 0.0013218615
[11,] 1.052539e-03 1.728112e-05 8.155045e-04 8.964523e-04 0.0004436114
[12,] 2.150536e-03 2.441649e-06 1.255137e-03 3.127380e-04 0.0006477775
[13,] 1.766746e-03 3.944367e-05 1.156045e-03 7.866470e-04 0.0001830284
[14,] 1.448245e-03 8.370597e-05 1.699668e-03 2.078646e-03 0.0002712521
[15,] 4.087132e-04 1.916471e-06 1.969684e-03 2.584616e-03 0.0030212167
[16,] 1.252375e-03 7.837671e-05 1.849817e-04 2.693858e-04 0.0009646386
[17,] 1.500311e-03 3.592293e-05 5.655748e-04 2.850101e-04 0.0001191453
[18,] 1.022021e-03 1.684553e-05 1.864037e-05 5.082833e-03 0.0005385848
[19,] 1.033458e-03 1.389462e-04 6.118028e-04 6.969341e-04 0.0020994368
[20,] 2.308417e-03 8.124758e-05 3.242196e-04 3.519337e-03 0.0002988805
[21,] 3.453689e-04 1.272266e-04 8.366194e-04 6.535818e-04 0.0004229119
[22,] 4.990097e-04 5.962412e-05 2.985910e-03 2.949428e-03 0.0003348343
[23,] 3.186719e-03 2.460040e-05 1.377460e-03 2.864635e-03 0.0007456294
[24,] 9.938050e-04 6.155817e-05 1.549793e-03 2.559426e-04 0.0003095327
[25,] 8.814827e-04 5.201053e-05 7.671686e-04 4.523097e-04 0.0009745525
[26,] 6.460056e-04 9.153614e-05 1.113797e-03 2.504344e-03 0.0009416760
[27,] 4.747027e-04 7.334111e-05 8.541156e-04 2.003502e-03 0.0003693551
[28,] 1.400199e-04 9.124703e-06 3.614369e-04 1.317156e-03 0.0013459897
[29,] 1.647092e-03 2.342213e-05 9.309297e-04 3.469248e-05 0.0028133425
[30,] 2.672772e-04 2.673988e-05 2.295681e-03 4.064245e-04 0.0021994179
[31,] 2.909043e-04 8.658929e-06 1.828154e-04 2.798827e-04 0.0005116071
[32,] 9.967250e-04 3.574576e-05 2.869521e-03 2.035934e-04 0.0008633229
[33,] 4.537398e-04 2.509246e-05 3.971767e-04 1.350383e-03 0.0004311882
[34,] 2.462376e-03 3.890521e-05 2.489322e-04 6.708952e-04 0.0011569801
[35,] 4.717473e-04 1.545291e-05 7.802856e-04 1.008828e-03 0.0001414487
[36,] 5.759610e-04 7.117658e-05 1.109903e-03 5.788217e-04 0.0001121903
[37,] 3.711057e-04 1.113766e-05 1.043025e-04 8.035454e-04 0.0010298041
[38,] 1.119270e-04 5.282333e-05 1.737260e-03 1.178443e-03 0.0011291078
[39,] 5.951510e-04 1.776177e-04 2.043679e-03 2.025663e-03 0.0003022710
[40,] 1.107226e-03 3.008903e-06 2.075933e-03 5.558012e-04 0.0009311918
[41,] 2.025221e-04 2.025968e-05 4.602953e-04 2.931297e-03 0.0004905414
[42,] 1.509468e-03 1.020098e-04 1.058685e-03 8.991808e-04 0.0005328388
[43,] 2.334471e-03 1.151962e-04 5.150753e-04 2.271630e-04 0.0002283499
[44,] 4.548047e-04 4.033827e-05 1.370930e-03 1.446435e-03 0.0007261619
[45,] 8.470967e-04 2.339006e-04 1.248431e-04 2.853887e-04 0.0004338565
[46,] 7.655523e-04 6.480717e-07 8.084424e-04 1.929394e-03 0.0007125300
[47,] 1.104126e-03 1.309653e-05 2.095926e-03 9.566023e-05 0.0017461705
[48,] 8.173118e-04 2.997135e-05 1.167967e-03 1.149238e-03 0.0002007725
[49,] 1.143452e-04 9.048033e-05 1.705173e-04 1.407415e-03 0.0008636131
[50,] 7.909302e-04 2.116122e-06 5.912273e-04 2.268585e-04 0.0013322938
              [,6]         [,7]         [,8]         [,9]        [,10]
 [1,] 0.000000e+00 0.0000000000 0.000000e+00 0.000000e+00 0.000000e+00
 [2,] 1.548313e-03 0.0013734418 1.274439e-03 1.184791e-04 3.295775e-04
 [3,] 1.439762e-03 0.0001019594 2.086848e-03 2.846781e-04 1.147539e-04
 [4,] 1.068793e-03 0.0004894468 6.505049e-04 2.058523e-04 5.046707e-04
 [5,] 1.465870e-05 0.0005451196 2.011593e-04 1.030545e-03 8.877979e-04
 [6,] 2.937173e-03 0.0006838086 8.220939e-04 4.976403e-04 8.042960e-04
 [7,] 3.861719e-03 0.0005205880 6.004168e-04 1.397150e-04 1.055297e-04
 [8,] 1.155317e-03 0.0031343833 4.280598e-04 4.191750e-04 5.027967e-04
 [9,] 8.722800e-04 0.0002536434 9.612016e-04 3.416615e-05 4.013022e-04
[10,] 1.578716e-03 0.0015809018 1.165513e-03 5.722653e-04 7.748465e-04
[11,] 1.400413e-03 0.0009530002 3.614554e-04 1.870062e-03 1.192413e-03
[12,] 1.044294e-03 0.0037275630 3.313457e-04 5.278836e-04 9.054453e-05
[13,] 7.179625e-04 0.0004900579 3.738384e-04 2.495498e-04 1.379010e-03
[14,] 1.529932e-03 0.0008165283 1.400563e-04 1.781267e-04 1.357680e-03
[15,] 8.141591e-04 0.0006960873 4.088183e-04 1.255064e-03 4.871979e-05
[16,] 2.166161e-03 0.0005942467 5.209440e-04 4.947664e-04 1.777112e-03
[17,] 1.083144e-03 0.0012028903 2.217361e-04 1.019419e-03 2.890187e-04
[18,] 3.500685e-03 0.0005191041 2.537818e-04 3.515445e-04 2.579858e-04
[19,] 5.257618e-04 0.0004252243 2.623930e-04 2.691994e-04 1.147216e-03
[20,] 1.071299e-03 0.0018506101 6.167024e-04 1.025604e-03 8.598197e-05
[21,] 1.729209e-03 0.0011506300 1.422662e-03 3.078230e-04 1.713419e-03
[22,] 6.352818e-04 0.0012281677 1.007588e-04 5.893723e-04 1.479677e-03
[23,] 6.510988e-04 0.0008945994 4.193879e-05 1.264053e-03 7.710209e-04
[24,] 1.070963e-03 0.0003555305 1.992138e-03 8.552148e-04 1.090069e-03
[25,] 1.974825e-03 0.0008120181 1.845343e-04 5.772379e-04 3.545222e-04
[26,] 3.356776e-04 0.0002731538 9.220493e-04 4.223835e-04 2.452325e-04
[27,] 6.550984e-04 0.0004406490 4.721949e-04 5.402704e-05 1.718586e-04
[28,] 1.824487e-03 0.0025976375 5.888212e-04 8.391030e-04 1.957331e-03
[29,] 8.881832e-04 0.0006766313 5.639039e-05 4.048001e-04 1.752286e-03
[30,] 3.140997e-04 0.0001312626 2.137538e-04 8.010839e-06 7.690819e-05
[31,] 4.931229e-03 0.0001039567 2.540606e-04 1.010702e-03 3.914329e-04
[32,] 2.083950e-03 0.0004627964 1.378775e-04 1.540923e-03 5.045681e-04
[33,] 2.672050e-05 0.0021602025 7.038001e-04 9.002136e-04 1.332309e-03
[34,] 5.089417e-04 0.0033562657 6.536639e-04 1.320570e-03 4.712725e-05
[35,] 2.010472e-03 0.0026977070 5.888094e-04 6.917810e-04 1.320827e-03
[36,] 1.199969e-03 0.0015637984 5.728369e-04 1.388906e-03 1.371626e-03
[37,] 5.748144e-04 0.0012529606 2.872752e-06 5.222518e-04 9.336748e-04
[38,] 8.752832e-04 0.0008178421 1.439797e-03 8.100521e-05 2.875705e-04
[39,] 9.152016e-04 0.0015523606 3.552384e-03 3.575377e-04 6.393996e-04
[40,] 3.517011e-04 0.0029401930 5.388874e-04 1.173804e-04 4.251232e-04
