$X
              [,1]         [,2]         [,3]         [,4]         [,5]
 [1,] 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 [2,] 1.487403e-03 2.307125e-05 4.218622e-05 3.537821e-04 1.391960e-04
 [3,] 9.108652e-04 6.520392e-05 3.011013e-04 3.769465e-05 1.174822e-04
 [4,] 4.857231e-04 4.091094e-05 4.780209e-04 2.115354e-03 1.387977e-03
 [5,] 1.037571e-03 1.473283e-05 1.688746e-03 2.850648e-03 8.182743e-04
 [6,] 5.705810e-04 2.031747e-05 1.020372e-03 2.464676e-03 6.083648e-04
 [7,] 2.417708e-03 1.166974e-06 4.095759e-05 6.342672e-04 1.247375e-04
 [8,] 1.586354e-03 1.048109e-05 1.095947e-03 4.093724e-04 4.818586e-04
 [9,] 4.553470e-04 6.654210e-05 6.640078e-04 1.380014e-03 3.383784e-03
[10,] 1.083714e-04 1.613612e-04 3.413682e-04 4.520261e-03 4.412297e-04
[11,] 7.411902e-04 3.524577e-06 4.766815e-04 9.121027e-04 2.447214e-03
[12,] 8.042313e-04 2.840934e-05 1.512794e-04 2.904948e-06 2.873927e-03
[13,] 2.644350e-04 1.790758e-05 2.582297e-03 9.443052e-04 7.939172e-04
[14,] 7.056827e-05 3.066413e-05 2.414078e-04 1.450620e-03 1.906698e-04
[15,] 5.481065e-04 9.589701e-06 1.246733e-04 1.420828e-03 8.228467e-04
[16,] 8.168932e-04 9.522234e-05 7.278603e-04 4.507293e-03 1.666576e-04
[17,] 9.972179e-05 1.473137e-04 9.648392e-04 1.340849e-04 8.594705e-06
[18,] 4.423548e-04 3.445100e-06 1.644710e-03 6.571900e-04 1.181858e-03
[19,] 3.903543e-04 4.209579e-06 1.293985e-03 9.244368e-04 1.069111e-03
[20,] 1.382787e-03 2.859264e-05 2.496786e-04 2.244033e-03 3.027194e-03
[21,] 2.131269e-03 2.588229e-04 1.934430e-04 7.636128e-04 1.589894e-03
[22,] 1.320266e-03 6.180457e-06 1.765302e-03 7.609164e-05 1.677030e-04
[23,] 1.897148e-03 1.010020e-05 4.031237e-04 1.932802e-03 5.591846e-05
[24,] 8.019888e-04 2.154362e-06 1.160757e-03 2.402414e-03 1.140149e-03
[25,] 2.928818e-03 1.270949e-05 1.824039e-03 8.351620e-04 1.599304e-04
[26,] 1.045644e-04 5.800484e-05 5.566693e-05 1.442288e-04 1.107878e-03
[27,] 7.355039e-05 1.497899e-05 1.525649e-04 3.429156e-03 8.466901e-04
[28,] 7.920431e-04 8.069560e-05 8.384937e-04 3.109092e-03 5.250240e-04
[29,] 9.669814e-05 4.029897e-05 2.651795e-04 2.778041e-03 2.567262e-04
[30,] 2.581498e-04 7.602207e-05 3.854704e-04 1.189051e-03 1.867029e-04
[31,] 8.417035e-04 5.176151e-05 4.598262e-04 3.208691e-03 1.404247e-03
[32,] 2.133502e-03 1.664946e-07 2.702928e-04 2.888911e-04 1.441497e-03
[33,] 3.001538e-04 9.367586e-06 9.232534e-04 1.655199e-03 1.200065e-04
[34,] 1.977416e-03 1.825910e-06 4.318745e-04 2.037298e-03 5.086781e-04
