$X
              [,1]         [,2]         [,3]         [,4]         [,5]
 [1,] 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 [2,] 1.521093e-04 2.190305e-05 1.250768e-03 1.518818e-03 1.353053e-03
 [3,] 9.057202e-04 1.493083e-04 2.092372e-04 5.398518e-04 3.589536e-05
 [4,] 1.258636e-03 4.708871e-05 2.790321e-03 5.899586e-04 6.523466e-04
 [5,] 1.177294e-03 1.976181e-05 6.528862e-04 3.221514e-04 5.562430e-04
 [6,] 2.209983e-04 3.762700e-05 1.071603e-03 4.396243e-05 2.874417e-04
 [7,] 2.163922e-03 4.597758e-05 2.014261e-03 2.561876e-04 1.614046e-04
 [8,] 7.029878e-04 4.418542e-05 1.614686e-03 3.621373e-04 1.610864e-03
 [9,] 2.771888e-04 3.530169e-06 2.218437e-03 3.792762e-03 1.298663e-03
[10,] 1.579512e-03 1.456406e-04 1.317144e-03 1.563450e-03 9.239432e-04
[11,] 4.181475e-04 2.110326e-05 1.026920e-03 2.214689e-03 1.058522e-03
[12,] 5.085417e-04 6.567998e-05 5.803817e-04 5.556117e-05 1.373537e-04
[13,] 4.172848e-04 1.409910e-05 1.065167e-03 1.999919e-03 5.077750e-04
[14,] 4.507686e-04 1.001551e-04 4.675871e-04 1.834582e-03 1.403411e-03
[15,] 5.272882e-04 2.847121e-05 7.716887e-04 1.571210e-04 5.759982e-04
[16,] 2.797496e-04 3.904696e-05 1.409897e-03 1.712334e-03 3.689369e-04
[17,] 7.498551e-04 4.415648e-06 5.737269e-04 1.226111e-03 1.701980e-03
[18,] 3.767842e-04 3.164840e-05 6.553138e-04 6.961293e-04 2.286189e-04
[19,] 1.429670e-03 3.589351e-05 4.584708e-04 9.360542e-04 5.240455e-04
[20,] 7.399792e-04 6.098389e-07 2.362854e-04 6.022479e-05 5.260717e-04
[21,] 9.277512e-04 4.166941e-06 5.748459e-04 1.848568e-03 9.739058e-04
[22,] 2.329534e-04 1.108686e-05 8.161739e-04 1.309900e-03 5.608521e-04
[23,] 4.036261e-04 3.221588e-05 6.918146e-05 1.778464e-03 1.668495e-03
[24,] 2.080958e-04 6.313364e-05 1.114141e-03 5.828890e-04 9.525039e-04
[25,] 5.001127e-06 5.101855e-06 9.276968e-04 1.867408e-03 7.129138e-04
[26,] 1.482591e-03 1.563401e-05 2.406409e-04 9.511449e-04 2.791908e-04
[27,] 7.560935e-04 8.235281e-05 1.055629e-03 4.634836e-04 8.780412e-04
[28,] 5.090846e-05 1.953692e-05 2.651324e-03 7.513143e-04 1.296647e-03
[29,] 1.323707e-03 9.135609e-06 8.301146e-05 1.627603e-03 1.810877e-04
[30,] 9.250990e-04 1.355132e-05 6.928025e-04 6.599394e-04 2.672807e-04
[31,] 1.825460e-04 3.160222e-05 3.442293e-04 3.208865e-04 9.815136e-04
[32,] 4.023982e-04 5.941238e-05 3.937062e-04 1.418872e-03 1.419591e-03
[33,] 2.742289e-04 6.112804e-05 6.258391e-04 1.183512e-04 2.613881e-04
[34,] 1.408412e-03 7.298318e-05 4.896691e-04 1.390513e-03 9.800277e-06
[35,] 1.456897e-03 3.969407e-05 5.060942e-05 3.334146e-04 1.903479e-05
[36,] 2.692910e-03 8.213023e-07 2.130625e-04 6.423832e-04 6.782255e-04
[37,] 1.256058e-04 7.519764e-06 3.054197e-03 1.870905e-03 3.232649e-04
[38,] 5.000263e-04 1.537513e-05 7.246490e-04 1.311017e-03 1.949991e-04
[39,] 3.638911e-04 7.411685e-05 1.627653e-04 1.775073e-03 3.682137e-03
[40,] 1.042036e-03 8.240486e-06 1.357357e-04 5.835630e-05 5.557358e-04
[41,] 8.677838e-04 1.638580e-06 1.425260e-03 1.014203e-05 3.837957e-04
[42,] 4.049877e-04 2.852451e-05 7.975930e-04 9.610469e-04 1.247737e-03
[43,] 2.235699e-03 1.427365e-04 4.788962e-05 1.284218e-03 1.346322e-04
