$X
              [,1]         [,2]         [,3]         [,4]         [,5]
 [1,] 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 [2,] 6.704127e-04 3.081046e-05 7.478234e-04 8.298983e-04 2.179016e-03
 [3,] 1.885130e-04 9.669808e-06 2.201948e-03 2.345718e-04 1.205916e-03
 [4,] 1.098280e-04 7.358086e-05 1.898527e-03 5.754217e-05 2.992180e-04
 [5,] 6.699806e-04 6.183253e-05 2.714509e-04 6.027177e-04 5.216379e-04
 [6,] 9.302670e-04 1.070582e-05 2.039363e-03 4.045673e-04 1.082549e-05
 [7,] 9.962441e-04 7.249133e-06 6.494515e-04 2.437232e-04 6.051266e-04
 [8,] 1.728446e-04 3.316234e-05 1.696010e-04 3.555525e-04 3.418276e-03
 [9,] 2.227607e-03 6.623268e-05 1.740714e-04 3.240406e-04 2.746898e-03
[10,] 1.953223e-03 5.993950e-05 1.264095e-03 1.485212e-04 8.653544e-04
[11,] 1.092189e-03 2.492966e-05 4.623460e-04 3.069591e-03 8.466541e-04
[12,] 3.632255e-04 1.712407e-05 4.513679e-04 3.960384e-04 2.089518e-03
[13,] 1.466554e-05 9.727167e-05 4.547658e-04 1.381009e-03 2.225293e-03
[14,] 4.383138e-04 7.721674e-05 2.772423e-04 4.071686e-05 2.596493e-03
[15,] 2.403863e-04 1.617238e-05 1.495125e-04 4.790198e-04 1.756047e-04
[16,] 2.624273e-03 4.926865e-05 3.929357e-04 4.204110e-04 2.462516e-04
[17,] 1.248789e-03 1.059851e-04 3.317802e-04 3.873655e-03 1.362536e-03
[18,] 1.670423e-04 1.266821e-04 1.430290e-03 1.861174e-03 5.183022e-04
[19,] 6.606435e-04 1.990786e-04 5.902422e-04 8.108245e-04 1.315887e-03
[20,] 5.803099e-04 5.419321e-05 3.790058e-04 2.724093e-04 9.457966e-04
[21,] 1.045231e-03 3.985258e-05 1.521498e-04 9.886983e-04 1.468959e-03
[22,] 1.283538e-04 8.633354e-06 1.138970e-04 3.661421e-03 1.201367e-03
[23,] 5.324939e-04 3.318131e-07 1.160152e-04 3.645686e-03 5.733679e-04
[24,] 2.319127e-03 5.207993e-05 1.849078e-03 3.199486e-04 8.612101e-04
[25,] 3.545105e-04 2.978600e-05 1.083945e-03 6.169553e-04 6.808959e-06
[26,] 3.165445e-04 9.525167e-05 3.983925e-04 3.190646e-06 1.419603e-03
[27,] 2.639299e-03 3.710182e-05 5.094536e-04 2.348307e-04 1.031789e-04
[28,] 1.520850e-04 9.072996e-06 5.143660e-04 3.711383e-03 7.002159e-05
[29,] 1.687379e-04 1.685387e-05 6.514922e-04 3.709790e-03 1.989223e-03
[30,] 6.758852e-04 3.694124e-05 9.849498e-05 3.592921e-03 1.193009e-03
[31,] 1.573792e-03 1.407819e-05 2.094527e-04 3.056440e-03 1.048797e-03
[32,] 7.887248e-04 8.713187e-05 1.037364e-03 7.118355e-04 8.797231e-04
[33,] 1.139784e-03 1.641703e-05 1.747272e-04 3.117712e-03 1.297871e-03
[34,] 2.868068e-04 2.574576e-06 9.037532e-04 2.670335e-04 8.102991e-04
[35,] 2.552259e-03 9.298417e-05 3.086251e-05 9.382564e-04 9.501749e-04
[36,] 8.950044e-04 7.276788e-05 2.276137e-04 1.812172e-04 1.740745e-05
[37,] 5.610830e-04 2.073512e-05 1.508450e-03 4.182808e-04 2.027771e-04
[38,] 1.787051e-04 5.684480e-05 1.145861e-03 2.610879e-03 2.126868e-04
[39,] 1.231845e-03 7.193114e-06 6.554375e-04 4.333859e-04 5.612218e-04
[40,] 8.009255e-04 4.876422e-05 1.936986e-04 2.469814e-03 4.641499e-04
[41,] 3.429868e-04 1.409775e-04 2.228532e-03 5.523857e-04 2.120477e-04
[42,] 3.835722e-04 7.316423e-05 1.786408e-03 1.163730e-03 7.258835e-05
[43,] 1.984617e-04 1.246949e-05 1.362573e-04 4.173467e-04 2.935662e-04
[44,] 7.450200e-04 1.575413e-04 2.995168e-03 1.458086e-03 7.155552e-05
[45,] 2.190467e-04 7.740188e-06 3.185776e-04 6.353020e-04 3.244313e-04
[46,] 1.990543e-03 1.999292e-06 3.066526e-04 1.028503e-03 1.093709e-04
[47,] 1.047437e-03 2.970012e-05 1.951694e-03 1.425312e-03 8.169396e-04
[48,] 7.213514e-05 1.086966e-04 1.912689e-03 1.480697e-03 2.373159e-04
[49,] 1.717176e-04 5.694371e-05 7.575708e-04 2.883885e-04 7.846245e-04
[50,] 8.201778e-05 1.620728e-05 3.599809e-04 5.240267e-05 8.355029e-04
              [,6]         [,7]         [,8]         [,9]        [,10]
 [1,] 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 [2,] 1.340129e-03 3.968611e-03 2.811035e-04 6.540770e-04 6.158838e-04
 [3,] 6.912543e-04 1.526101e-03 1.942708e-03 4.599441e-04 1.348396e-03
 [4,] 2.052291e-03 1.094375e-03 5.079507e-04 5.626924e-04 3.873263e-04
 [5,] 1.853327e-03 4.324638e-03 1.824894e-03 7.017436e-04 5.035067e-04
 [6,] 6.688079e-04 3.592133e-04 1.325134e-03 4.229396e-04 1.317043e-03
 [7,] 2.044811e-03 9.348308e-04 3.322569e-04 5.230188e-04 1.311513e-04
 [8,] 1.314335e-04 2.155942e-03 4.125581e-05 2.606327e-04 2.033148e-03
 [9,] 1.764612e-03 1.698270e-03 2.751383e-04 7.578246e-05 1.760662e-03
[10,] 1.748992e-04 3.245153e-03 4.384938e-05 2.391958e-04 2.343807e-03
[11,] 6.465653e-04 2.371649e-04 1.107385e-03 5.746771e-04 5.962993e-04
[12,] 3.108132e-03 1.185424e-04 1.205595e-03 8.002319e-05 1.717606e-03
[13,] 1.702822e-03 5.983412e-05 6.798920e-04 6.766399e-04 3.413644e-05
[14,] 1.404168e-04 5.540904e-04 2.121732e-04 7.731947e-04 3.585371e-04
[15,] 3.541481e-04 5.685255e-04 1.486079e-04 2.973450e-04 5.148373e-04
[16,] 2.521434e-03 2.849999e-03 5.959916e-05 1.278367e-03 1.079486e-05
[17,] 1.128067e-03 5.866854e-04 1.549812e-04 2.078495e-04 1.062474e-04
