$X
              [,1]         [,2]         [,3]         [,4]         [,5]
 [1,] 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 [2,] 1.990780e-04 1.086315e-05 2.860876e-04 3.681161e-04 2.204140e-04
 [3,] 7.468655e-04 1.093941e-04 1.055487e-04 2.282103e-04 8.614005e-04
 [4,] 5.543064e-05 6.001839e-05 3.758525e-03 1.321700e-03 6.242491e-04
 [5,] 1.529482e-03 1.791451e-06 1.084906e-03 1.745384e-03 2.268453e-04
 [6,] 1.818935e-03 1.174991e-07 1.853122e-04 5.117305e-04 1.124540e-04
 [7,] 1.103991e-03 2.497556e-05 1.482268e-03 1.524785e-04 7.838415e-04
 [8,] 2.607985e-05 4.244350e-05 1.258508e-04 2.160305e-04 6.008281e-04
 [9,] 9.998662e-04 1.327500e-04 3.132206e-03 2.176199e-03 1.222090e-05
[10,] 9.779040e-04 3.222119e-06 1.285598e-03 7.203320e-04 6.260969e-04
[11,] 1.768767e-03 2.531124e-05 2.348802e-04 3.798808e-03 8.912691e-05
[12,] 1.768429e-03 6.982077e-05 2.766307e-03 4.300835e-03 1.366374e-03
[13,] 1.565923e-03 5.326036e-05 2.564755e-04 6.453950e-04 4.664158e-04
[14,] 8.409177e-04 1.448364e-05 6.326170e-04 1.001982e-03 7.355495e-04
[15,] 5.639135e-04 5.468539e-05 7.797684e-04 2.315335e-03 1.325469e-04
[16,] 3.029359e-03 4.411687e-05 6.122715e-04 5.591887e-04 3.315109e-04
[17,] 2.560865e-04 8.042706e-06 1.149243e-03 3.277579e-03 7.511050e-04
[18,] 1.789464e-03 9.474845e-09 1.481482e-04 3.656467e-03 4.397865e-04
[19,] 1.015364e-03 1.151412e-07 4.187020e-04 1.039167e-03 8.919212e-04
[20,] 1.521034e-03 2.356922e-05 6.227328e-04 9.944786e-05 6.243600e-04
[21,] 4.799154e-03 6.210392e-05 3.924499e-04 1.000313e-03 1.204366e-03
[22,] 9.840586e-04 1.587444e-04 1.107472e-03 1.617365e-03 1.294562e-03
[23,] 2.778648e-03 1.117344e-04 1.024663e-05 3.325867e-03 6.822353e-04
[24,] 1.542298e-04 9.213202e-06 3.236962e-04 1.433459e-03 4.784122e-04
[25,] 3.703518e-04 4.639758e-05 3.439647e-04 9.993990e-04 1.509116e-03
[26,] 6.425794e-04 4.039239e-05 4.442409e-05 2.339584e-03 5.286017e-04
[27,] 7.018098e-04 2.300136e-06 6.420470e-04 1.101674e-03 3.731633e-04
[28,] 1.039213e-03 1.684861e-04 9.128853e-04 1.263272e-03 2.808255e-04
[29,] 7.116567e-04 1.254535e-05 8.892466e-04 1.199678e-03 1.554895e-03
[30,] 5.437037e-05 3.539997e-05 1.169661e-03 9.136020e-04 7.286867e-04
[31,] 3.734964e-04 1.473298e-04 1.550442e-04 3.183730e-04 6.743179e-04
[32,] 1.494697e-03 2.440591e-05 1.331124e-03 4.880494e-05 2.194315e-03
[33,] 1.026535e-03 1.036879e-04 2.935293e-04 3.663266e-05 3.631415e-04
[34,] 1.003230e-03 2.782879e-06 6.548568e-05 2.116686e-04 5.574088e-04
[35,] 7.942212e-04 1.699012e-05 9.486933e-04 2.114407e-03 5.675867e-04
[36,] 1.029369e-03 1.678263e-04 3.749197e-04 6.620974e-04 3.654898e-03
[37,] 1.831092e-03 5.929297e-06 5.572051e-04 1.847254e-03 6.556029e-04
[38,] 4.928233e-04 4.130191e-05 1.002580e-03 1.422454e-03 4.698231e-04
[39,] 1.071420e-03 5.925808e-06 1.014391e-03 2.358426e-04 9.557917e-05
[40,] 6.006642e-04 5.985990e-05 4.967159e-04 1.277996e-03 7.848320e-04
[41,] 2.008811e-03 1.041015e-04 1.264885e-04 7.097981e-04 3.520390e-04
[42,] 2.669964e-03 6.015744e-05 4.739595e-04 2.044398e-03 6.799180e-04
[43,] 4.612610e-04 6.063423e-05 4.194240e-04 1.124386e-03 7.931211e-04
[44,] 1.423598e-03 1.178375e-04 2.148517e-04 8.715924e-04 1.617561e-03
[45,] 2.259242e-03 3.872462e-05 3.405490e-04 1.092183e-03 9.627345e-04
[46,] 5.616232e-04 5.749552e-05 2.352591e-03 1.254277e-03 3.426472e-04
[47,] 4.261453e-03 8.722517e-05 9.566637e-04 9.394182e-04 1.267006e-03
[48,] 7.739085e-04 1.859124e-05 2.391998e-04 9.833570e-04 2.483942e-04
[49,] 1.474864e-04 1.040760e-04 1.397505e-03 8.880442e-04 1.202826e-03
[50,] 5.679255e-04 2.809754e-05 2.976738e-03 1.717400e-03 8.451900e-04
              [,6]         [,7]         [,8]         [,9]        [,10]
 [1,] 0.000000e+00 0.000000e+00 0.000000e+00 0.0000000000 0.000000e+00
 [2,] 2.280404e-04 9.914823e-05 3.209861e-04 0.0001469827 2.357630e-04
 [3,] 7.071188e-04 2.269820e-03 2.595667e-03 0.0001305168 4.820041e-04
 [4,] 2.491309e-03 1.799991e-03 9.646660e-05 0.0023220861 3.404853e-04
 [5,] 1.317436e-03 2.051208e-03 3.618377e-04 0.0003722781 4.436083e-04
 [6,] 5.893970e-05 5.958952e-03 2.258378e-03 0.0017937483 2.520663e-03
 [7,] 3.647223e-03 7.646802e-04 1.131087e-03 0.0001776001 1.936328e-03
 [8,] 3.904552e-03 1.541861e-03 3.034293e-04 0.0001573808 3.097312e-04
